# FPR	TPR
0.019627	0.074422
0.019627	0.074436
0.019627	0.074480
0.020061	0.076580
0.020061	0.076594
0.020061	0.076638
0.020061	0.076667
0.020061	0.076696
0.020076	0.076725
0.020119	0.076768
0.020119	0.076797
0.020134	0.076826
0.020148	0.076826
0.020148	0.076855
0.020191	0.076957
0.020220	0.076971
0.020235	0.077000
0.020249	0.077014
0.020264	0.077043
0.020351	0.077434
0.020351	0.077449
0.020365	0.077478
0.020365	0.077536
0.020394	0.077565
0.020394	0.077579
0.020409	0.077594
0.020423	0.077695
0.020438	0.077724
0.020597	0.078318
0.020771	0.078912
0.020771	0.078941
0.020843	0.079071
0.020858	0.079071
0.020858	0.079086
0.020872	0.079086
0.020872	0.079158
0.020872	0.079173
0.020901	0.079187
0.020901	0.079202
0.020916	0.079332
0.020916	0.079361
0.020974	0.079824
0.020974	0.079853
0.021003	0.079897
0.021003	0.079984
0.021017	0.079984
0.021017	0.080013
0.021118	0.080273
0.021133	0.080302
0.021133	0.080331
0.021133	0.080346
0.021147	0.080360
0.021147	0.080375
0.021162	0.080375
0.021162	0.080404
0.021176	0.080418
0.021205	0.080867
0.021263	0.080969
0.021278	0.080983
0.021278	0.080998
0.021278	0.081027
0.021292	0.081041
0.021307	0.081085
0.021307	0.081128
0.021307	0.081157
0.021321	0.081157
0.021321	0.081215
0.021336	0.081215
0.021408	0.081287
0.021408	0.081302
0.021408	0.081360
0.021408	0.081461
0.021423	0.081534
0.021452	0.081592
0.021452	0.081635
0.021466	0.081635
0.021481	0.081650
0.021481	0.081664
0.021495	0.081664
0.021510	0.081736
0.022973	0.088819
0.022973	0.088848
0.022973	0.088863
0.022987	0.088863
0.022987	0.088877
0.023016	0.088892
0.023016	0.088906
0.023016	0.088964
0.023030	0.089022
0.023030	0.089037
0.023045	0.089080
0.023045	0.089124
0.023045	0.089153
0.023045	0.089196
0.023088	0.089210
0.023088	0.089239
0.023088	0.089312
0.023088	0.089399
0.023088	0.089413
0.023161	0.089573
0.023161	0.089602
0.023161	0.089645
0.023190	0.089645
0.023190	0.089659
0.023219	0.089732
0.023248	0.089775
0.023248	0.089790
0.023262	0.089804
0.023262	0.089833
0.023277	0.089833
0.023277	0.089891
0.023291	0.089891
0.023291	0.089906
0.023364	0.090123
0.023465	0.090340
0.023479	0.090340
0.023479	0.090355
0.023508	0.090384
0.023508	0.090413
0.023523	0.090413
0.023523	0.090485
0.023537	0.090717
0.023537	0.090731
0.023552	0.090731
0.023566	0.090818
0.023566	0.090847
0.023566	0.090891
0.023566	0.090920
0.023566	0.090934
0.023581	0.090963
0.023581	0.090992
0.023595	0.091007
0.023798	0.091658
0.023798	0.091687
0.023798	0.091702
0.023842	0.091731
0.023856	0.091745
0.023856	0.091774
0.023885	0.091847
0.023885	0.091876
0.023885	0.091890
0.023900	0.091905
0.023914	0.091905
0.023929	0.091948
0.023929	0.091977
0.023957	0.091977
0.023957	0.091991
0.023957	0.092020
0.023957	0.092064
0.024117	0.093078
0.024247	0.093498
0.024247	0.093527
0.024247	0.093570
0.024262	0.093585
0.024262	0.093614
0.024262	0.093643
0.024305	0.093744
0.024320	0.093759
0.024320	0.093788
0.024320	0.093802
0.024334	0.093860
0.024435	0.094179
0.024435	0.094193
0.024450	0.094222
0.024464	0.094338
0.024479	0.094352
0.024537	0.094584
0.024566	0.094613
0.024566	0.094657
0.024580	0.094686
0.024580	0.094715
0.024580	0.094729
0.024595	0.094729
0.024595	0.094758
0.024595	0.094787
0.024595	0.094816
0.024595	0.094830
0.024609	0.094845
0.024609	0.094874
0.024609	0.094888
0.024609	0.094917
0.024609	0.094961
0.025334	0.096873
0.025362	0.096887
0.025362	0.096902
0.025377	0.096902
0.025377	0.096916
0.025391	0.096989
0.025391	0.097003
0.025406	0.097032
0.025406	0.097047
0.025406	0.097076
0.025406	0.097090
0.025406	0.097119
0.025406	0.097134
0.025406	0.097162
0.025435	0.097162
0.025464	0.097220
0.025507	0.097336
0.025522	0.097351
0.025522	0.097409
0.025536	0.097467
0.025551	0.097481
0.025623	0.097843
0.025623	0.097858
0.025638	0.097872
0.025638	0.097901
0.025652	0.097974
0.025652	0.098032
0.025667	0.098046
0.025667	0.098061
0.025783	0.098625
0.025942	0.099161
0.025942	0.099176
0.025942	0.099205
0.025971	0.099205
0.025971	0.099234
0.025985	0.099234
0.025985	0.099263
0.026014	0.099422
0.026029	0.099422
0.026029	0.099437
0.026043	0.099466
0.026072	0.099480
0.026072	0.099494
0.026087	0.099509
0.026087	0.099538
0.026087	0.099567
0.026087	0.099625
0.026087	0.099683
0.026347	0.100378
0.026376	0.100407
0.026376	0.100436
0.026405	0.100465
0.026405	0.100479
0.026405	0.100508
0.026405	0.100566
0.026405	0.100581
0.026405	0.100610
0.026405	0.100624
0.026405	0.100653
0.026405	0.100668
0.026449	0.100856
0.026478	0.100856
0.026478	0.100914
0.026550	0.101131
0.026666	0.101218
0.026695	0.101247
0.026739	0.101291
0.026767	0.101320
0.026767	0.101349
0.026767	0.101363
0.026782	0.101421
0.026782	0.101464
0.026796	0.101479
0.026796	0.101493
0.026796	0.101522
0.026825	0.101682
0.026825	0.101711
0.026869	0.101827
0.026970	0.102044
0.026985	0.102044
0.026985	0.102058
0.026999	0.102102
0.026999	0.102131
0.027014	0.102218
0.027014	0.102247
0.027043	0.102276
0.027043	0.102304
0.027057	0.102319
0.027057	0.102348
0.027086	0.102348
0.027101	0.102377
0.027101	0.102391
0.027115	0.102391
0.027115	0.102406
0.027130	0.102435
0.028346	0.109243
0.028346	0.109301
0.028346	0.109330
0.028375	0.109402
0.028375	0.109416
0.028390	0.109445
0.028390	0.109474
0.028390	0.109503
0.028404	0.109518
0.028404	0.109532
0.028419	0.109547
0.028419	0.109576
0.028433	0.109619
0.028433	0.109634
0.028462	0.109779
0.028491	0.109909
0.028491	0.109923
0.028506	0.109952
0.028549	0.110199
0.028564	0.110199
0.028564	0.110213
0.028578	0.110213
0.028578	0.110228
0.028593	0.110271
0.028607	0.110285
0.028607	0.110343
0.028622	0.110358
0.028622	0.110387
0.028650	0.110590
0.028694	0.110792
0.028694	0.110821
0.028694	0.110865
0.028694	0.110894
0.028708	0.110894
0.028737	0.111256
0.028737	0.111270
0.028752	0.111299
0.028766	0.111299
0.028781	0.111328
0.028781	0.111357
0.028781	0.111459
0.028810	0.111459
0.028897	0.111922
0.028897	0.111937
0.028940	0.112009
0.028940	0.112038
0.028940	0.112053
0.028955	0.112053
0.028984	0.112197
0.028984	0.112299
0.028998	0.112299
0.028998	0.112313
0.029042	0.112444
0.029042	0.112473
0.029071	0.112473
0.029071	0.112487
0.029085	0.112487
0.029085	0.112502
0.029099	0.112502
0.029259	0.113153
0.029331	0.113588
0.029331	0.113617
0.029331	0.113646
0.029346	0.113660
0.029346	0.113675
0.029346	0.113704
0.029360	0.113704
0.029360	0.113776
0.029360	0.113791
0.029360	0.113834
0.029375	0.113849
0.029520	0.114298
0.029549	0.114327
0.029549	0.114341
0.029563	0.114443
0.029563	0.114573
0.029563	0.114587
0.029563	0.114718
0.029563	0.114761
0.029563	0.114790
0.029563	0.114834
0.029577	0.114848
0.029592	0.114848
0.029592	0.114863
0.029592	0.114892
0.029592	0.114906
0.029592	0.114935
0.029606	0.114935
0.029606	0.114964
0.029621	0.114964
0.030200	0.117180
0.030229	0.117180
0.030229	0.117253
0.030244	0.117296
0.030244	0.117311
0.030244	0.117339
0.030244	0.117354
0.030273	0.117397
0.030273	0.117441
0.030273	0.117455
0.030273	0.117513
0.030273	0.117571
0.030302	0.117687
0.030345	0.117803
0.030403	0.117933
0.030418	0.117933
0.030504	0.118382
0.030504	0.118426
0.030504	0.118455
0.030519	0.118455
0.030519	0.118484
0.030533	0.118585
0.030533	0.118600
0.030533	0.118629
0.030533	0.118658
0.030548	0.118672
0.030548	0.118701
0.030548	0.118716
0.030562	0.118788
0.030562	0.118802
0.030736	0.119425
0.030896	0.120121
0.030910	0.120121
0.030910	0.120135
0.030910	0.120164
0.030910	0.120193
0.030939	0.120222
0.030997	0.120410
0.030997	0.120439
0.031011	0.120439
0.031011	0.120555
0.031011	0.120584
0.031026	0.120758
0.031040	0.120758
0.031040	0.120772
0.031316	0.121569
0.031316	0.121583
0.031330	0.121583
0.031330	0.121627
0.031374	0.121641
0.031374	0.121685
0.031388	0.121743
0.031417	0.121786
0.031432	0.121786
0.031432	0.121815
0.031518	0.122076
0.031518	0.122105
0.031518	0.122134
0.031605	0.122481
0.031663	0.122655
0.031663	0.122699
0.031663	0.122728
0.031663	0.122800
0.031663	0.122815
0.031663	0.122858
0.031663	0.122887
0.031678	0.122902
0.031678	0.122945
0.031692	0.122945
0.031692	0.122959
0.031721	0.122959
0.031736	0.122988
0.031736	0.123003
0.031794	0.123162
0.031808	0.123162
0.031808	0.123206
0.031837	0.123336
0.031866	0.123409
0.031895	0.123437
0.031895	0.123466
0.031895	0.123524
0.031938	0.123626
0.031967	0.123626
0.031996	0.123626
0.031996	0.123669
0.032025	0.123698
0.032025	0.123713
0.032025	0.123742
0.032025	0.123756
0.032040	0.123771
0.033025	0.129405
0.033054	0.129405
0.033054	0.129463
0.033054	0.129550
0.033068	0.129593
0.033083	0.129593
0.033083	0.129608
0.033097	0.129651
0.033097	0.129680
0.033097	0.129724
0.033126	0.129767
0.033126	0.129840
0.033141	0.129898
0.033155	0.129927
0.033170	0.130042
0.033199	0.130144
0.033228	0.130144
0.033271	0.130332
0.033271	0.130361
0.033286	0.130434
0.033286	0.130448
0.033286	0.130520
0.033300	0.130578
0.033315	0.130651
0.033315	0.130680
0.033329	0.130680
0.033329	0.130709
0.033329	0.130738
0.033343	0.130738
0.033358	0.130752
0.033358	0.130781
0.033372	0.130955
0.033445	0.131216
0.033445	0.131230
0.033459	0.131274
0.033459	0.131317
0.033459	0.131332
0.033459	0.131361
0.033474	0.131781
0.033474	0.131795
0.033474	0.131824
0.033474	0.131896
0.033474	0.131954
0.033474	0.132012
0.033633	0.132708
0.033633	0.132737
0.033633	0.132766
0.033648	0.132823
0.033662	0.132838
0.033662	0.132896
0.033662	0.132939
0.033662	0.132954
0.033662	0.132983
0.033677	0.133041
0.033677	0.133084
0.033677	0.133157
0.033677	0.133200
0.033677	0.133244
0.033749	0.133910
0.033966	0.134649
0.033966	0.134663
0.033981	0.134706
0.033995	0.134764
0.033995	0.134779
0.033995	0.134822
0.033995	0.134866
0.034010	0.134909
0.034010	0.134924
0.034024	0.134938
0.034024	0.135011
0.034024	0.135025
0.034024	0.135054
0.034024	0.135069
0.034039	0.135083
0.034039	0.135112
0.034039	0.135141
0.034126	0.135474
0.034126	0.135503
0.034140	0.135503
0.034140	0.135561
0.034140	0.135706
0.034155	0.135807
0.034155	0.135836
0.034155	0.135894
0.034155	0.135938
0.034169	0.135952
0.034169	0.136010
0.034184	0.136039
0.034459	0.137690
0.034473	0.137690
0.034473	0.137748
0.034488	0.137806
0.034502	0.137821
0.034502	0.137835
0.034517	0.137850
0.034517	0.137864
0.034517	0.137922
0.034517	0.137965
0.034517	0.138023
0.034531	0.138067
0.034546	0.138081
0.034589	0.138270
0.034604	0.138386
0.034618	0.138386
0.034676	0.138690
0.034734	0.138690
0.034734	0.138719
0.034734	0.138733
0.034748	0.138733
0.034748	0.138777
0.034763	0.138864
0.034777	0.138921
0.034792	0.138921
0.034806	0.138950
0.034806	0.138965
0.034806	0.138994
0.034864	0.139631
0.035096	0.140182
0.035096	0.140211
0.035111	0.140225
0.035111	0.140254
0.035140	0.140254
0.035169	0.140413
0.035169	0.140428
0.035183	0.140442
0.035197	0.140442
0.035197	0.140529
0.035212	0.140645
0.035241	0.140674
0.035241	0.140703
0.035284	0.141311
0.035284	0.141355
0.035299	0.141369
0.035313	0.141369
0.035313	0.141384
0.035328	0.141471
0.035342	0.141471
0.035342	0.141558
0.035342	0.141587
0.035357	0.141616
0.035371	0.141630
0.035400	0.141645
0.035400	0.141659
0.035502	0.141905
0.035516	0.141934
0.035516	0.141949
0.035632	0.142238
0.035675	0.142485
0.035690	0.142485
0.035690	0.142601
0.035704	0.142601
0.035762	0.142644
0.035762	0.142658
0.035791	0.142658
0.035791	0.142673
0.035806	0.142673
0.035806	0.142687
0.035820	0.142745
0.035820	0.142818
0.035820	0.142832
0.035820	0.142977
0.035849	0.142977
0.035849	0.143006
0.035864	0.143006
0.035878	0.143035
0.035893	0.143194
0.035893	0.143223
0.035893	0.143267
0.035893	0.143296
0.035922	0.143310
0.035922	0.143325
0.035922	0.143354
0.035936	0.143354
0.035936	0.143383
0.035951	0.143383
0.035965	0.143426
0.035965	0.143484
0.035980	0.143513
0.035994	0.143528
0.035994	0.143542
0.036009	0.143557
0.036009	0.143586
0.036067	0.143586
0.036067	0.143600
0.036081	0.143687
0.037283	0.148626
0.037283	0.148655
0.037312	0.148684
0.037312	0.148699
0.037327	0.148699
0.037327	0.148713
0.037327	0.148814
0.037341	0.148814
0.037341	0.148829
0.037356	0.148829
0.037370	0.148858
0.037370	0.148887
0.037370	0.148916
0.037385	0.148945
0.037399	0.148988
0.037414	0.148988
0.037443	0.149148
0.037486	0.149307
0.037501	0.149321
0.037501	0.149336
0.037515	0.149336
0.037515	0.149350
0.037544	0.149394
0.037573	0.149423
0.037587	0.149437
0.037587	0.149510
0.037602	0.149553
0.037616	0.149655
0.037631	0.149669
0.037645	0.149698
0.037660	0.149741
0.037660	0.149770
0.037703	0.149988
0.037805	0.150292
0.037805	0.150321
0.037805	0.150350
0.037819	0.150364
0.037819	0.150393
0.037892	0.150741
0.037892	0.150755
0.037892	0.150784
0.037892	0.150828
0.037906	0.150842
0.037906	0.150857
0.037906	0.150886
0.037921	0.150915
0.037921	0.150929
0.037935	0.150929
0.037935	0.150944
0.037950	0.150944
0.038051	0.151494
0.038051	0.151552
0.038109	0.151668
0.038109	0.151682
0.038123	0.151682
0.038167	0.151697
0.038167	0.151711
0.038167	0.151740
0.038167	0.151755
0.038167	0.151798
0.038181	0.151813
0.038181	0.151856
0.038181	0.151885
0.038196	0.151987
0.038196	0.152001
0.038196	0.152030
0.038196	0.152044
0.038268	0.152580
0.038442	0.153058
0.038442	0.153087
0.038442	0.153116
0.038442	0.153131
0.038442	0.153160
0.038457	0.153189
0.038457	0.153203
0.038471	0.153203
0.038485	0.153261
0.038485	0.153290
0.038485	0.153319
0.038485	0.153363
0.038558	0.153638
0.038572	0.153638
0.038601	0.153667
0.038601	0.153696
0.038645	0.153855
0.038645	0.153870
0.038645	0.153913
0.038645	0.153927
0.038674	0.153956
0.038674	0.153985
0.038674	0.154014
0.038703	0.154029
0.038703	0.154058
0.038703	0.154087
0.038703	0.154145
0.038717	0.154145
0.038717	0.154174
0.038717	0.154188
0.038717	0.154217
0.038949	0.155941
0.038949	0.155955
0.038963	0.155955
0.038963	0.155984
0.038992	0.156028
0.038992	0.156042
0.038992	0.156071
0.038992	0.156100
0.038992	0.156129
0.038992	0.156144
0.038992	0.156202
0.039021	0.156245
0.039021	0.156260
0.039065	0.156332
0.039079	0.156346
0.039079	0.156375
0.039137	0.156462
0.039137	0.156535
0.039137	0.156549
0.039137	0.156578
0.039137	0.156593
0.039181	0.157013
0.039210	0.157042
0.039210	0.157071
0.039224	0.157071
0.039224	0.157129
0.039239	0.157143
0.039253	0.157187
0.039253	0.157215
0.039268	0.157288
0.039268	0.157317
0.039282	0.157317
0.039282	0.157346
0.039282	0.157360
0.039282	0.157389
0.039282	0.157404
0.039297	0.157447
0.039427	0.157954
0.039514	0.158403
0.039543	0.158418
0.039543	0.158476
0.039543	0.158490
0.039572	0.158563
0.039586	0.158577
0.039586	0.158635
0.039630	0.158707
0.039644	0.158736
0.039644	0.158765
0.039673	0.158809
0.039673	0.158823
0.039673	0.158852
0.039775	0.159504
0.039775	0.159548
0.039775	0.159576
0.039775	0.159620
0.039789	0.159620
0.039789	0.159678
0.039789	0.159707
0.039789	0.159736
0.039804	0.159750
0.039804	0.159765
0.039833	0.159765
0.039833	0.159779
0.039876	0.160011
0.039876	0.160069
0.039876	0.160141
0.039905	0.160141
0.039905	0.160156
0.040050	0.160431
0.040108	0.160634
0.040108	0.160648
0.040108	0.160692
0.040108	0.160706
0.040137	0.160735
0.040137	0.160750
0.040151	0.160779
0.040151	0.160822
0.040151	0.160837
0.040151	0.160866
0.040151	0.160924
0.040151	0.161010
0.040151	0.161025
0.040180	0.161054
0.040180	0.161083
0.040195	0.161097
0.040224	0.161097
0.040253	0.161228
0.040267	0.161228
0.040267	0.161271
0.040267	0.161286
0.040296	0.161459
0.040296	0.161488
0.040325	0.161561
0.040325	0.161619
0.040340	0.161633
0.040340	0.161662
0.040340	0.161691
0.040340	0.161749
0.040340	0.161764
0.040340	0.161807
0.040340	0.161851
0.040340	0.161908
0.040354	0.161908
0.040354	0.161923
0.040368	0.161981
0.041295	0.165863
0.041295	0.165892
0.041295	0.165921
0.041310	0.165921
0.041310	0.165935
0.041339	0.165935
0.041339	0.165993
0.041353	0.166022
0.041353	0.166037
0.041382	0.166037
0.041426	0.166080
0.041440	0.166109
0.041440	0.166123
0.041455	0.166138
0.041455	0.166152
0.041484	0.166239
0.041498	0.166268
0.041498	0.166341
0.041498	0.166355
0.041498	0.166384
0.041498	0.166413
0.041513	0.166442
0.041513	0.166486
0.041513	0.166515
0.041513	0.166601
0.041527	0.166601
0.041600	0.166688
0.041614	0.166688
0.041658	0.166862
0.041773	0.167079
0.041773	0.167137
0.041802	0.167326
0.041817	0.167326
0.041817	0.167384
0.041831	0.167398
0.041831	0.167471
0.041831	0.167528
0.041831	0.167557
0.041933	0.168021
0.041933	0.168064
0.041947	0.168064
0.041976	0.168064
0.041991	0.168122
0.041991	0.168137
0.042034	0.168180
0.042049	0.168238
0.042078	0.168267
0.042092	0.168441
0.042107	0.168441
0.042121	0.168470
0.042121	0.168484
0.042136	0.168513
0.042179	0.168557
0.042179	0.168600
0.042324	0.169064
0.042469	0.169455
0.042469	0.169527
0.042469	0.169542
0.042469	0.169571
0.042469	0.169600
0.042483	0.169672
0.042498	0.169716
0.042498	0.169803
0.042512	0.169817
0.042628	0.170049
0.042628	0.170078
0.042643	0.170107
0.042672	0.170208
0.042672	0.170252
0.042686	0.170339
0.042701	0.170339
0.042715	0.170382
0.042715	0.170425
0.042715	0.170454
0.042715	0.170498
0.042715	0.170527
0.042715	0.170570
0.042744	0.170570
0.042744	0.170599
0.042744	0.170643
0.042744	0.170672
0.042744	0.170715
0.042758	0.170730
0.042758	0.170759
0.043005	0.172120
0.043005	0.172193
0.043005	0.172207
0.043005	0.172236
0.043005	0.172250
0.043019	0.172308
0.043019	0.172337
0.043019	0.172366
0.043019	0.172410
0.043034	0.172468
0.043034	0.172497
0.043048	0.172569
0.043048	0.172685
0.043063	0.172757
0.043063	0.172772
0.043135	0.172960
0.043150	0.172960
0.043150	0.172989
0.043164	0.173004
0.043164	0.173033
0.043178	0.173047
0.043178	0.173105
