# FPR	TPR
0.030504	0.115123
0.030519	0.115297
0.030533	0.115399
0.030533	0.115413
0.030562	0.115471
0.030562	0.115485
0.030577	0.115485
0.030577	0.115529
0.030577	0.115558
0.030606	0.115587
0.030606	0.115601
0.030606	0.115630
0.030620	0.115674
0.030635	0.115674
0.030635	0.115703
0.030635	0.115761
0.030635	0.115790
0.030635	0.115848
0.030635	0.115862
0.030664	0.115862
0.030664	0.115877
0.030664	0.115906
0.031214	0.117803
0.031214	0.117832
0.031229	0.117832
0.031229	0.117846
0.031243	0.117846
0.031272	0.117875
0.031287	0.117875
0.031287	0.117890
0.031330	0.118093
0.031330	0.118107
0.031345	0.118122
0.031345	0.118151
0.031359	0.118209
0.031374	0.118238
0.031374	0.118266
0.031374	0.118295
0.031374	0.118339
0.031374	0.118368
0.031374	0.118455
0.031374	0.118469
0.031388	0.118469
0.031460	0.118600
0.031504	0.118672
0.031504	0.118687
0.031562	0.119005
0.031576	0.119005
0.031576	0.119034
0.031576	0.119063
0.031576	0.119092
0.031591	0.119092
0.031591	0.119136
0.031591	0.119150
0.031591	0.119179
0.031591	0.119237
0.031591	0.119266
0.031605	0.119266
0.031634	0.119324
0.031634	0.119338
0.031663	0.119338
0.031895	0.119831
0.032141	0.120468
0.032156	0.120483
0.032185	0.120483
0.032185	0.120526
0.032199	0.120555
0.032214	0.120555
0.032214	0.120584
0.032228	0.120613
0.032228	0.120714
0.032228	0.120772
0.032228	0.120816
0.032243	0.120816
0.032243	0.120874
0.032243	0.120917
0.032286	0.120917
0.032286	0.120975
0.032431	0.121670
0.032431	0.121685
0.032445	0.121699
0.032474	0.121699
0.032489	0.121714
0.032489	0.121728
0.032489	0.121815
0.032489	0.121844
0.032489	0.121888
0.032518	0.121888
0.032518	0.121902
0.032547	0.121917
0.032547	0.121931
0.032561	0.121931
0.032561	0.121960
0.032561	0.121975
0.032619	0.122177
0.032634	0.122221
0.032648	0.122221
0.032648	0.122264
0.032648	0.122293
0.032648	0.122322
0.032648	0.122337
0.032648	0.122366
0.032735	0.122728
0.032779	0.122887
0.032793	0.122931
0.032793	0.122959
0.032808	0.123032
0.032822	0.123046
0.032822	0.123061
0.032851	0.123119
0.032851	0.123177
0.032865	0.123177
0.032865	0.123206
0.032880	0.123206
0.032880	0.123220
0.032894	0.123249
0.032909	0.123264
0.032909	0.123293
0.032923	0.123307
0.032923	0.123466
0.032923	0.123495
0.032923	0.123510
0.032952	0.123510
0.032996	0.123568
0.033010	0.123655
0.033010	0.123669
0.033025	0.123727
0.033025	0.123843
0.033025	0.123915
0.033025	0.123944
0.033054	0.124031
0.033054	0.124046
0.033054	0.124075
0.033083	0.124075
0.033097	0.124118
0.033097	0.124191
0.033112	0.124191
0.033112	0.124205
0.033126	0.124205
0.033126	0.124220
0.033141	0.124263
0.034256	0.130100
0.034256	0.130129
0.034256	0.130158
0.034256	0.130187
0.034256	0.130231
0.034299	0.130289
0.034299	0.130303
0.034299	0.130332
0.034314	0.130361
0.034314	0.130390
0.034314	0.130419
0.034314	0.130462
0.034314	0.130506
0.034328	0.130535
0.034343	0.130593
0.034343	0.130665
0.034357	0.130665
0.034357	0.130680
0.034357	0.130709
0.034415	0.130767
0.034444	0.130767
0.034459	0.130781
0.034459	0.130796
0.034473	0.130825
0.034473	0.130839
0.034502	0.130926
0.034502	0.130955
0.034531	0.130984
0.034531	0.131013
0.034546	0.131100
0.034560	0.131100
0.034560	0.131129
0.034560	0.131143
0.034560	0.131303
0.034604	0.131592
0.034604	0.131607
0.034604	0.131636
0.034604	0.131694
0.034604	0.131723
0.034618	0.132056
0.034618	0.132070
0.034647	0.132128
0.034647	0.132157
0.034647	0.132215
0.034647	0.132244
0.034647	0.132317
0.034662	0.132345
0.034662	0.132360
0.034763	0.132910
0.034777	0.132939
0.034777	0.132983
0.034792	0.133055
0.034821	0.133055
0.034821	0.133084
0.034850	0.133084
0.034850	0.133128
0.034879	0.133171
0.034879	0.133186
0.034893	0.133200
0.034908	0.133301
0.034922	0.133301
0.034922	0.133345
0.034937	0.133359
0.034937	0.133388
0.035169	0.134011
0.035284	0.134504
0.035299	0.134504
0.035313	0.134518
0.035313	0.134562
0.035357	0.134562
0.035357	0.134591
0.035357	0.134649
0.035357	0.134750
0.035371	0.134750
0.035386	0.134764
0.035444	0.135040
0.035458	0.135040
0.035458	0.135054
0.035458	0.135112
0.035473	0.135329
0.035487	0.135344
0.035487	0.135358
0.035502	0.135474
0.035502	0.135489
0.035502	0.135547
0.035502	0.135576
0.035502	0.135662
0.035502	0.135677
0.035516	0.135749
0.035531	0.135749
0.035545	0.135807
0.035545	0.135822
0.035545	0.135865
0.035560	0.135880
0.035560	0.135923
0.035560	0.135967
0.035560	0.136039
0.035574	0.136054
0.035994	0.137792
0.036023	0.137835
0.036038	0.137835
0.036038	0.137850
0.036038	0.137893
0.036038	0.137908
0.036067	0.138023
0.036067	0.138052
0.036067	0.138081
0.036067	0.138096
0.036067	0.138125
0.036067	0.138139
0.036067	0.138183
0.036067	0.138212
0.036067	0.138255
0.036067	0.138284
0.036067	0.138313
0.036067	0.138328
0.036067	0.138357
0.036067	0.138371
0.036081	0.138487
0.036081	0.138588
0.036081	0.138632
0.036096	0.138820
0.036096	0.138835
0.036096	0.138864
0.036096	0.138921
0.036110	0.138936
0.036110	0.138994
0.036139	0.139110
0.036153	0.139110
0.036153	0.139139
0.036153	0.139168
0.036182	0.139211
0.036197	0.139269
0.036197	0.139298
0.036197	0.139313
0.036327	0.139776
0.036414	0.140225
0.036429	0.140240
0.036429	0.140254
0.036443	0.140399
0.036443	0.140428
0.036443	0.140442
0.036443	0.140500
0.036443	0.140544
0.036443	0.140558
0.036458	0.140558
0.036458	0.140573
0.036487	0.140573
0.036487	0.140602
0.036487	0.140645
0.036487	0.140703
0.036487	0.140718
0.036487	0.140747
0.036559	0.141326
0.036559	0.141340
0.036588	0.141340
0.036603	0.141384
0.036617	0.141384
0.036617	0.141398
0.036631	0.141398
0.036631	0.141427
0.036660	0.141456
0.036660	0.141485
0.036675	0.141485
0.036675	0.141500
0.036718	0.141760
0.036718	0.141804
0.036733	0.141818
0.036776	0.142253
0.036820	0.142557
0.036820	0.142572
0.036849	0.142572
0.036849	0.142586
0.036863	0.142673
0.036878	0.142687
0.036878	0.142702
0.036892	0.142745
0.036892	0.142818
0.036892	0.142876
0.036921	0.142876
0.036921	0.142905
0.036936	0.143108
0.036936	0.143136
0.036936	0.143194
0.036936	0.143238
0.036936	0.143267
0.036965	0.143325
0.036979	0.143397
0.036979	0.143412
0.036979	0.143441
0.036979	0.143470
0.036994	0.143513
0.037008	0.143528
0.037008	0.143542
0.037008	0.143571
0.037008	0.143614
0.037023	0.143629
0.037037	0.143629
0.037037	0.143687
0.037037	0.143759
0.037037	0.143788
0.037052	0.143803
0.037052	0.143919
0.038123	0.148525
0.038138	0.148568
0.038138	0.148612
0.038167	0.148612
0.038167	0.148684
0.038181	0.148684
0.038181	0.148699
0.038196	0.148699
0.038196	0.148728
0.038196	0.148785
0.038196	0.148814
0.038210	0.148814
0.038210	0.148829
0.038210	0.148858
0.038210	0.148872
0.038225	0.148930
0.038225	0.148959
0.038225	0.148974
0.038225	0.149003
0.038225	0.149017
0.038254	0.149104
0.038283	0.149177
0.038283	0.149206
0.038283	0.149234
0.038312	0.149336
0.038312	0.149379
0.038312	0.149437
0.038326	0.149437
0.038326	0.149452
0.038355	0.149597
0.038355	0.149611
0.038355	0.149684
0.038355	0.149712
0.038370	0.149727
0.038384	0.149828
0.038399	0.149915
0.038399	0.149944
0.038399	0.149959
0.038471	0.150219
0.038572	0.150495
0.038572	0.150553
0.038587	0.150553
0.038587	0.150582
0.038587	0.150611
0.038616	0.150842
0.038630	0.150871
0.038630	0.150900
0.038630	0.150929
0.038659	0.150929
0.038688	0.150944
0.038688	0.150973
0.038688	0.151031
0.038688	0.151060
0.038688	0.151089
0.038848	0.151726
0.038848	0.151769
0.038848	0.151813
0.038862	0.151827
0.038862	0.151856
0.038877	0.151856
0.038877	0.151900
0.038891	0.151929
0.038906	0.151972
0.038906	0.152016
0.038920	0.152016
0.038935	0.152131
0.038963	0.152131
0.038978	0.152131
0.038978	0.152160
0.038992	0.152160
0.038992	0.152189
0.039007	0.152189
0.039123	0.152754
0.039166	0.153218
0.039166	0.153247
0.039166	0.153261
0.039166	0.153290
0.039181	0.153319
0.039181	0.153348
0.039195	0.153363
0.039210	0.153406
0.039224	0.153464
0.039224	0.153493
0.039224	0.153507
0.039224	0.153565
0.039224	0.153580
0.039239	0.153638
0.039239	0.153652
0.039239	0.153710
0.039297	0.154101
0.039311	0.154101
0.039311	0.154145
0.039340	0.154261
0.039340	0.154275
0.039340	0.154333
0.039355	0.154333
0.039355	0.154362
0.039355	0.154420
0.039355	0.154434
0.039355	0.154507
0.039355	0.154521
0.039369	0.154550
0.039369	0.154565
0.039384	0.154623
0.039398	0.154623
0.039413	0.154637
0.039413	0.154666
0.039413	0.154695
0.039644	0.156448
0.039644	0.156491
0.039659	0.156491
0.039659	0.156520
0.039688	0.156622
0.039702	0.156651
0.039702	0.156665
0.039717	0.156665
0.039717	0.156680
0.039717	0.156709
0.039717	0.156781
0.039717	0.156795
0.039731	0.156795
0.039731	0.156810
0.039746	0.156824
0.039775	0.156839
0.039775	0.156853
0.039789	0.156911
0.039818	0.156911
0.039818	0.156926
0.039890	0.157071
0.039948	0.157187
0.039948	0.157215
0.039948	0.157230
0.039963	0.157462
0.039977	0.157476
0.039977	0.157491
0.039977	0.157520
0.039992	0.157520
0.040021	0.157520
0.040021	0.157534
0.040021	0.157592
0.040035	0.157607
0.040050	0.157607
0.040050	0.157665
0.040079	0.157665
0.040079	0.157708
0.040108	0.157737
0.040137	0.157751
0.040137	0.157766
0.040195	0.158085
0.040267	0.158606
0.040267	0.158620
0.040282	0.158620
0.040282	0.158678
0.040282	0.158707
0.040282	0.158722
0.040282	0.158823
0.040282	0.158867
0.040282	0.158881
0.040296	0.158896
0.040296	0.158910
0.040340	0.158939
0.040354	0.158939
0.040354	0.158954
0.040354	0.159084
0.040354	0.159113
0.040354	0.159156
0.040557	0.159881
0.040557	0.159895
0.040571	0.159924
0.040586	0.159968
0.040586	0.160011
0.040600	0.160025
0.040615	0.160069
0.040629	0.160098
0.040687	0.160228
0.040687	0.160243
0.040702	0.160243
0.040702	0.160257
0.040702	0.160286
0.040716	0.160286
0.040716	0.160315
0.040716	0.160330
0.040731	0.160359
0.040818	0.160605
0.040846	0.160851
0.040846	0.160895
0.040861	0.160953
0.040875	0.160967
0.040890	0.160967
0.040890	0.160996
0.040904	0.161112
0.040904	0.161141
0.040904	0.161213
0.040904	0.161228
0.040919	0.161242
0.040919	0.161257
0.040919	0.161315
0.040919	0.161329
0.040948	0.161561
0.040948	0.161590
0.040991	0.161662
0.041093	0.161735
0.041093	0.161764
0.041093	0.161793
0.041093	0.161851
0.041107	0.161851
0.041107	0.161880
0.041136	0.161937
0.041136	0.161952
0.041151	0.161966
0.041151	0.161981
0.041151	0.162068
0.041151	0.162111
0.041165	0.162111
0.041165	0.162140
0.041180	0.162155
0.041180	0.162198
0.041180	0.162213
0.041180	0.162300
0.041180	0.162314
0.041194	0.162314
0.042092	0.166717
0.042092	0.166746
0.042092	0.166775
0.042092	0.166804
0.042092	0.166833
0.042092	0.166949
0.042092	0.166964
0.042107	0.167022
0.042107	0.167079
0.042121	0.167123
0.042150	0.167123
0.042150	0.167166
0.042150	0.167181
0.042150	0.167210
0.042150	0.167268
0.042150	0.167355
0.042179	0.167398
0.042194	0.167413
0.042223	0.167427
0.042251	0.167557
0.042251	0.167572
0.042251	0.167630
0.042266	0.167630
0.042266	0.167688
0.042280	0.167717
0.042295	0.167760
0.042295	0.167789
0.042309	0.167804
0.042309	0.167833
0.042309	0.167876
0.042309	0.167891
0.042382	0.168122
0.042469	0.168340
0.042469	0.168354
0.042483	0.168369
0.042498	0.168398
0.042498	0.168412
0.042498	0.168441
0.042570	0.168673
0.042570	0.168702
0.042585	0.168731
0.042585	0.168760
0.042599	0.168774
0.042599	0.168803
0.042599	0.168832
0.042599	0.168861
0.042599	0.168876
0.042729	0.169368
0.042773	0.169440
0.042773	0.169455
0.042773	0.169542
0.042773	0.169556
0.042802	0.169585
0.042802	0.169614
0.042816	0.169629
0.042874	0.169687
0.042874	0.169759
0.042874	0.169774
0.042903	0.169774
0.042903	0.169788
0.042918	0.169788
0.042947	0.169788
0.042961	0.169788
0.042976	0.169933
0.042976	0.169962
0.042976	0.169976
0.042990	0.169991
0.042990	0.170005
0.043005	0.170020
0.043005	0.170063
0.043019	0.170078
0.043019	0.170092
0.043063	0.170382
0.043236	0.170816
0.043265	0.170816
0.043280	0.170860
0.043280	0.170889
0.043294	0.170947
0.043294	0.170961
0.043294	0.171063
0.043294	0.171150
0.043367	0.171468
0.043367	0.171497
0.043381	0.171686
0.043410	0.171758
0.043425	0.171772
0.043425	0.171801
0.043454	0.171830
0.043483	0.171830
0.043483	0.171859
0.043483	0.171903
0.043483	0.171917
0.043497	0.171917
0.043512	0.171932
0.043512	0.172019
0.043541	0.172120
0.043541	0.172149
0.043555	0.172149
0.043555	0.172178
0.043555	0.172193
0.043845	0.173699
0.043845	0.173713
0.043859	0.173742
0.043874	0.173757
0.043874	0.173771
0.043874	0.173800
0.043874	0.173815
0.043874	0.173844
0.043874	0.173916
0.043874	0.173945
0.043888	0.173960
0.043888	0.173974
0.043903	0.174003
0.043903	0.174032
0.043932	0.174090
0.043932	0.174148
0.043946	0.174206
0.043946	0.174220
0.043975	0.174220
0.044004	0.174336
0.044019	0.174380
0.044019	0.174409
0.044134	0.174669
0.044178	0.174684
0.044178	0.174713
0.044178	0.174727
0.044207	0.174727
0.044207	0.174742
0.044265	0.174771
0.044265	0.174829
0.044279	0.174829
0.044279	0.174843
0.044323	0.174887
0.044424	0.175278
0.044468	0.175640
0.044468	0.175654
0.044468	0.175683
0.044497	0.175683
0.044497	0.175727
0.044497	0.175901
0.044497	0.175944
0.044511	0.175944
0.044511	0.175987
0.044526	0.176002
0.044526	0.176031
0.044526	0.176074
0.044526	0.176089
0.044555	0.176089
0.044598	0.176379
0.044598	0.176408
0.044598	0.176422
