# FPR	TPR
0.038611	0.078958
0.038681	0.078958
0.039514	0.081250
0.039931	0.082083
0.040000	0.082083
0.040069	0.082917
0.040139	0.082917
0.040139	0.083333
0.040208	0.083333
0.045625	0.092708
0.045694	0.092708
0.045764	0.092917
0.045833	0.092917
0.045903	0.093125
0.045972	0.093125
0.046042	0.093333
0.046042	0.093542
0.046111	0.093542
0.047083	0.094583
0.047153	0.094583
0.047222	0.094792
0.047292	0.094792
0.047361	0.095208
0.047708	0.095833
0.047778	0.096667
0.047778	0.096875
0.047917	0.096875
0.047917	0.097083
0.054097	0.107708
0.054167	0.107708
0.054167	0.107917
0.054236	0.108125
0.054306	0.108125
0.054375	0.108333
0.054444	0.108333
0.054583	0.108750
0.054722	0.108750
0.054722	0.108958
0.055903	0.110833
0.056181	0.111250
0.056181	0.112292
0.056250	0.112292
0.056458	0.112292
0.056458	0.112500
0.062847	0.121875
0.062986	0.121875
0.063403	0.121875
0.063472	0.121875
0.063681	0.122917
0.063958	0.123333
0.064097	0.123333
0.064306	0.123333
0.065625	0.125625
0.065694	0.125625
0.065903	0.125833
0.066528	0.126458
0.066597	0.126458
0.066597	0.126667
0.066806	0.126875
0.066806	0.127083
0.066944	0.127083
0.067083	0.127083
0.075972	0.142292
0.075972	0.142500
0.076042	0.142500
0.076111	0.142708
0.076250	0.143125
0.076667	0.143542
0.077361	0.143750
0.077361	0.144167
0.077500	0.144167
0.079583	0.147292
0.079861	0.147292
0.080069	0.147708
0.080139	0.147917
0.080208	0.147917
0.080694	0.148333
0.080903	0.148333
0.081111	0.148333
0.092569	0.163750
0.092847	0.163750
0.092986	0.164167
0.092986	0.164583
0.093333	0.165417
0.093958	0.165625
0.094167	0.166250
0.094236	0.166250
0.094306	0.166667
0.094375	0.166667
0.096458	0.169792
0.096597	0.170208
0.096944	0.170208
0.097361	0.171875
0.097569	0.172500
0.097639	0.172708
0.097708	0.172708
0.097847	0.172708
0.097917	0.172708
0.113611	0.191042
0.113681	0.191042
0.113819	0.191250
0.114167	0.191250
0.114306	0.191875
0.114444	0.191875
0.114861	0.192500
0.115208	0.193542
0.115278	0.193542
0.115625	0.193542
0.115694	0.193750
0.115694	0.193958
0.117500	0.197500
0.117847	0.197500
0.118056	0.198750
0.118611	0.199167
0.118681	0.199167
0.119097	0.200000
0.119167	0.200208
0.119306	0.200208
0.119444	0.200208
0.119792	0.200208
0.136319	0.221875
0.136458	0.221875
0.136667	0.222292
0.136736	0.222292
0.137083	0.222708
0.137083	0.222917
0.137431	0.224375
0.137778	0.225000
0.137847	0.225000
0.138056	0.225000
0.138125	0.225000
0.138125	0.225208
0.140972	0.228750
0.141042	0.228750
0.141181	0.228958
0.141597	0.229792
0.142153	0.230417
0.142500	0.231458
0.142569	0.231458
0.142847	0.231458
0.142917	0.231458
0.142917	0.231667
0.161667	0.257083
0.162014	0.257083
0.162222	0.257083
0.162292	0.257083
0.162431	0.257083
0.163056	0.257292
0.164236	0.259167
0.164653	0.259375
0.168472	0.263333
0.168611	0.263333
0.168819	0.263750
0.169653	0.263958
0.170417	0.265000
0.170486	0.265000
0.170833	0.265000
0.170833	0.265208
0.170903	0.265625
0.170903	0.265833
0.171042	0.265833
0.193056	0.291667
0.193333	0.291667
0.193333	0.291875
0.193819	0.291875
0.193958	0.292083
0.194097	0.292083
0.194792	0.292083
0.194931	0.292083
0.196319	0.294167
0.197014	0.294583
0.197153	0.294792
0.197222	0.295000
0.201181	0.297917
0.201250	0.297917
0.201319	0.298125
0.201389	0.298125
0.201389	0.298750
0.201458	0.298750
0.203264	0.300000
0.203333	0.300000
0.204167	0.301667
0.204236	0.301667
0.204444	0.302083
0.204514	0.302500
0.204514	0.302708
0.228611	0.336250
0.228750	0.336250
0.228750	0.336458
0.229028	0.336458
0.229167	0.336458
0.229236	0.336458
0.229861	0.336875
0.229931	0.336875
0.231319	0.338333
0.231875	0.339375
0.232222	0.339583
0.236875	0.345417
0.237361	0.345625
0.239097	0.347708
0.239167	0.347708
0.239931	0.348125
0.240069	0.348333
0.240417	0.348542
0.240764	0.348958
0.240833	0.348958
0.240833	0.349167
0.240972	0.349167
0.241111	0.349583
0.271597	0.384583
0.271597	0.384792
0.271736	0.384792
0.272014	0.385833
0.272153	0.385833
0.272153	0.386042
0.272986	0.386667
0.273056	0.386667
0.274028	0.387500
0.274861	0.388750
0.275000	0.389375
0.275139	0.389375
0.275208	0.389375
0.280278	0.395417
0.280417	0.395417
0.280833	0.396042
0.281458	0.396250
0.282639	0.398125
0.282708	0.398333
0.282778	0.398333
0.283125	0.398750
0.283403	0.398750
0.283472	0.399167
0.283958	0.399583
0.284236	0.399583
0.315694	0.435208
0.315764	0.435208
0.315764	0.435625
0.316042	0.435833
0.316111	0.436042
0.316181	0.436042
0.316597	0.436667
0.316806	0.436875
0.316875	0.436875
0.318125	0.437708
0.318889	0.438958
0.319097	0.439167
0.319167	0.439167
0.323819	0.445833
0.323958	0.445833
0.324306	0.446250
0.324375	0.446250
0.325417	0.446458
0.327222	0.448750
0.327292	0.448750
0.327986	0.450000
0.328125	0.450000
0.328750	0.450625
0.328750	0.450833
0.328819	0.450833
0.359097	0.487708
0.359167	0.487917
0.359167	0.488125
0.359306	0.488333
0.359861	0.488542
0.360000	0.488542
0.360556	0.489583
0.362500	0.491875
0.362847	0.493125
0.362986	0.493125
0.362986	0.493333
0.369028	0.501250
0.369097	0.501250
0.369444	0.501667
0.370208	0.502083
0.371736	0.503750
0.372361	0.503958
0.372431	0.503958
0.372708	0.503958
0.373056	0.505208
0.373333	0.505417
0.406736	0.538125
0.406736	0.538333
0.406806	0.538333
0.406806	0.538542
0.406944	0.538750
0.407014	0.538958
0.407083	0.538958
0.407222	0.539375
0.407292	0.539375
0.407431	0.539375
0.408333	0.539792
0.410833	0.541667
0.410903	0.541667
0.411042	0.541667
0.411250	0.541875
0.411389	0.541875
0.418611	0.549375
0.418681	0.549375
0.418889	0.549792
0.418958	0.549792
0.419792	0.550417
0.421111	0.551875
0.421181	0.551875
0.422083	0.552292
0.422222	0.552708
0.422639	0.552708
0.422708	0.552917
0.422708	0.553125
0.422847	0.553125
0.422986	0.553125
0.423056	0.553125
0.458889	0.588333
0.458889	0.588750
0.458958	0.588750
0.458958	0.589167
0.459375	0.589375
0.459792	0.589375
0.460486	0.590000
0.460556	0.590000
0.461528	0.590625
0.462708	0.591875
0.462847	0.591875
0.463333	0.592292
0.463472	0.592292
0.469861	0.599583
0.470000	0.599583
0.470069	0.600625
0.470764	0.600833
0.471944	0.602292
0.472569	0.603750
0.472778	0.603750
0.473264	0.604167
0.473681	0.604167
0.473750	0.604167
0.473889	0.604167
0.474028	0.604167
0.510208	0.642292
0.510347	0.642292
0.510417	0.642292
0.510556	0.642292
0.510625	0.642292
0.510972	0.642500
0.511319	0.642500
0.511458	0.642708
0.512569	0.643333
0.512708	0.643333
0.513333	0.643958
0.513958	0.645833
0.514306	0.645833
0.514306	0.646042
0.514375	0.646042
0.519931	0.650833
0.520069	0.650833
0.520347	0.651875
0.520347	0.652083
0.521250	0.652292
0.522431	0.653333
0.523194	0.654167
0.523542	0.654583
0.523681	0.654792
0.523819	0.655417
0.523889	0.655417
0.524028	0.655417
0.559931	0.687500
0.559931	0.687708
0.560000	0.687708
0.560139	0.687708
0.560139	0.687917
0.560208	0.687917
0.560486	0.688125
0.560903	0.688125
0.560903	0.688542
0.561806	0.689583
0.561806	0.689792
0.561875	0.689792
0.562500	0.690833
0.563472	0.692500
0.563958	0.692917
0.564028	0.692917
0.569653	0.699792
0.569653	0.700000
0.569722	0.700000
0.570000	0.700208
0.570069	0.700208
0.571042	0.700625
0.571944	0.702083
0.572014	0.702292
0.572917	0.702500
0.573194	0.702500
0.573333	0.702500
0.573750	0.702500
0.573889	0.702500
0.574028	0.702500
0.611597	0.731042
0.611736	0.731042
0.611875	0.731042
0.612292	0.731042
0.612361	0.731042
0.612847	0.732500
0.612917	0.732500
0.614167	0.732917
0.615347	0.734167
0.615417	0.734167
0.615556	0.734167
0.615625	0.734167
0.615764	0.734167
0.615833	0.734167
0.621667	0.738125
0.621667	0.738333
0.622153	0.738542
0.623125	0.739375
0.624306	0.741250
0.624444	0.741250
0.625764	0.741250
0.626042	0.741458
0.626250	0.741458
0.626319	0.741667
0.626528	0.741667
0.658889	0.772292
0.659097	0.772292
0.659236	0.772292
0.659444	0.772500
0.659583	0.772917
0.660069	0.773958
0.660139	0.773958
0.660764	0.775208
0.662083	0.776042
0.662292	0.776458
0.662361	0.776458
0.662361	0.776667
0.667847	0.780625
0.667986	0.780625
0.667986	0.780833
0.668333	0.780833
0.669375	0.781667
0.670764	0.782083
0.670764	0.782292
0.671458	0.782917
0.671528	0.783125
0.671736	0.783333
0.671806	0.783333
0.672014	0.783333
0.672222	0.783333
0.705069	0.809792
0.705347	0.809792
0.705694	0.809792
0.705764	0.810000
0.705764	0.810208
0.706458	0.810417
0.706597	0.810417
0.707083	0.810833
0.708194	0.811458
0.708472	0.811667
0.708542	0.811667
0.708542	0.811875
0.714514	0.814583
0.714583	0.814583
0.714861	0.814792
0.714931	0.814792
0.715556	0.815417
0.716458	0.816250
0.716528	0.816250
0.716528	0.816458
0.716597	0.816458
0.717153	0.817292
0.717292	0.817708
0.717431	0.817917
0.717639	0.818333
0.717778	0.818333
0.717778	0.818542
0.751389	0.842292
0.751597	0.842292
0.751875	0.842292
0.751944	0.842292
0.752847	0.842500
0.753403	0.842917
0.754583	0.843333
0.754792	0.844167
0.754861	0.844167
0.759167	0.846875
0.759514	0.847083
0.759583	0.847083
0.760347	0.847917
0.760903	0.848542
0.761111	0.848542
0.761458	0.849375
0.761597	0.849583
0.761667	0.849583
0.761875	0.849792
0.761944	0.849792
0.791944	0.867500
0.792222	0.867500
0.792639	0.867500
0.792917	0.867708
0.792986	0.867708
0.793333	0.868125
0.794722	0.869167
0.794861	0.869167
0.794861	0.869375
0.794931	0.869375
0.798611	0.872500
0.798819	0.872708
0.799722	0.873333
0.800208	0.873333
0.800278	0.873333
0.800486	0.873542
0.800486	0.873750
0.800625	0.873958
0.800764	0.873958
0.800764	0.874167
0.825694	0.893125
0.825764	0.893125
0.825972	0.893125
0.826250	0.893125
0.826458	0.893333
0.826875	0.893542
0.827639	0.894167
0.828264	0.894583
0.828403	0.894583
0.831528	0.897292
0.831806	0.897292
0.831944	0.898125
0.832014	0.898125
0.832917	0.898958
0.833472	0.900417
0.833472	0.900625
0.833750	0.901042
0.833889	0.901042
0.833958	0.901042
0.834167	0.901042
0.834236	0.901042
0.855625	0.916042
0.855764	0.916042
0.855833	0.916042
0.855972	0.916250
0.855972	0.916458
0.856111	0.917500
0.856250	0.917500
0.856528	0.917917
0.857569	0.918542
0.857847	0.918958
0.857917	0.918958
0.860972	0.921042
0.861111	0.921042
0.861319	0.921458
0.862153	0.921875
0.862917	0.922292
0.863264	0.922500
0.863403	0.922500
0.863750	0.922500
0.863958	0.922500
0.885556	0.937708
0.885625	0.937708
0.885833	0.937708
0.886111	0.937917
0.886667	0.938333
0.886667	0.938542
0.886806	0.938542
0.889583	0.940625
0.889931	0.940625
0.890278	0.940833
0.890417	0.941042
0.890417	0.941250
0.890903	0.941250
0.891111	0.941250
0.891250	0.941250
0.908403	0.950625
0.908542	0.950625
0.909097	0.950625
0.909722	0.950625
0.910000	0.950833
0.912361	0.951667
0.912500	0.951667
0.913333	0.951875
0.913333	0.952083
0.913611	0.952292
0.913750	0.952292
0.913819	0.952292
0.929306	0.961250
0.929375	0.961250
0.929792	0.961250
0.929861	0.961250
0.930000	0.961458
0.930486	0.961667
0.930556	0.961667
0.930556	0.961875
0.930625	0.961875
0.931875	0.962708
0.932014	0.962708
0.932153	0.962917
0.932917	0.963333
0.933264	0.963333
0.933333	0.963333
0.945903	0.971250
0.945972	0.971458
0.946042	0.971458
0.946389	0.971667
0.946389	0.971875
0.946597	0.972083
0.946944	0.972292
0.947014	0.972292
0.948125	0.972500
0.948194	0.972500
0.948333	0.972500
0.948542	0.972917
0.948750	0.973125
0.949167	0.973125
0.949306	0.973125
0.959861	0.977292
0.959931	0.977292
0.959931	0.977500
0.960139	0.977500
0.960278	0.977500
0.960486	0.977500
0.960694	0.977708
0.960833	0.977708
0.961319	0.977917
0.961389	0.977917
0.961528	0.977917
0.961667	0.978333
0.970486	0.982708
0.970556	0.982708
0.970625	0.982917
0.970972	0.982917
0.971181	0.982917
0.971944	0.982917
0.972222	0.982917
0.972431	0.982917
0.972500	0.982917
0.979583	0.986875
0.979583	0.987083
0.979653	0.987083
0.980139	0.987292
0.980139	0.987500
0.980347	0.987708
0.980486	0.987708
0.985903	0.990208
0.985903	0.990417
0.986181	0.990417
0.986319	0.990625
0.986528	0.990833
0.986597	0.990833
0.986875	0.990833
0.986944	0.990833
0.990764	0.992708
0.990833	0.993125
0.990903	0.993125
0.991250	0.993542
0.991250	0.993750
0.994444	0.995625
0.994653	0.995625
0.996597	0.998125
0.996667	0.998125
0.996736	0.998333
0.996875	0.998333
0.998403	0.999167
0.999514	0.999583
0.999653	0.999583
0.999792	1.000000
1.000000	1.000000
