# FPR	TPR
0.010646	0.036863
0.010646	0.036907
0.010646	0.036921
0.010661	0.036921
0.010675	0.036936
0.010748	0.037443
0.010748	0.037472
0.010748	0.037486
0.010777	0.037515
0.010777	0.037544
0.010791	0.037703
0.010805	0.037703
0.010820	0.037718
0.010892	0.037848
0.010936	0.037863
0.010936	0.037921
0.010936	0.037935
0.010950	0.038022
0.010965	0.038065
0.010979	0.038065
0.010979	0.038094
0.010979	0.038109
0.010994	0.038109
0.011008	0.038152
0.011023	0.038167
0.011023	0.038196
0.011037	0.038196
0.011052	0.038210
0.011066	0.038210
0.011066	0.038239
0.011066	0.038254
0.013717	0.048364
0.013717	0.048378
0.013717	0.048407
0.013717	0.048465
0.013717	0.048494
0.013731	0.048538
0.013789	0.048596
0.013789	0.048610
0.013818	0.048639
0.013833	0.048639
0.013833	0.048668
0.013862	0.048668
0.013905	0.048726
0.013905	0.048741
0.013920	0.048827
0.013920	0.048842
0.013978	0.049045
0.014021	0.049161
0.014180	0.049523
0.014180	0.049537
0.014180	0.049581
0.014180	0.049595
0.014180	0.049624
0.014180	0.049639
0.014195	0.049653
0.014224	0.049653
0.014267	0.050218
0.014267	0.050261
0.014267	0.050290
0.014296	0.050290
0.014296	0.050334
0.014325	0.050377
0.014340	0.050464
0.014340	0.050508
0.014499	0.051073
0.014600	0.051536
0.014600	0.051551
0.014600	0.051580
0.014644	0.051623
0.014658	0.051710
0.014658	0.051724
0.014760	0.052029
0.014760	0.052058
0.014760	0.052115
0.014760	0.052130
0.014760	0.052304
0.014774	0.052304
0.014774	0.052333
0.014789	0.052347
0.014789	0.052362
0.014818	0.052362
0.014818	0.052405
0.015325	0.054433
0.015325	0.054462
0.015339	0.054462
0.015339	0.054505
0.015339	0.054607
0.015339	0.054621
0.015354	0.054621
0.015354	0.054650
0.015354	0.054679
0.015368	0.054766
0.015397	0.054824
0.015397	0.054868
0.015397	0.054882
0.015412	0.054925
0.015441	0.055374
0.015455	0.055389
0.015455	0.055447
0.015470	0.055447
0.015470	0.055461
0.015470	0.055490
0.015513	0.055577
0.015614	0.055968
0.015803	0.056577
0.015803	0.056591
0.015803	0.056620
0.015803	0.056635
0.015803	0.056751
0.015803	0.056780
0.015817	0.056780
0.015817	0.056837
0.015832	0.056837
0.015832	0.056866
0.015832	0.056881
0.015846	0.056895
0.015875	0.056953
0.015875	0.056997
0.015976	0.057547
0.015991	0.057547
0.016020	0.057562
0.016020	0.057576
0.016020	0.057605
0.016020	0.057620
0.016020	0.057808
0.016020	0.057866
0.016020	0.057909
0.016020	0.057924
0.016049	0.057924
0.016078	0.058213
0.016078	0.058300
0.016092	0.058402
0.016107	0.058474
0.016107	0.058518
0.016136	0.058547
0.016136	0.058561
0.016194	0.058691
0.016223	0.058691
0.016223	0.058778
0.016237	0.058793
0.016237	0.058822
0.016237	0.058851
0.016237	0.058894
0.016252	0.058894
0.016252	0.058923
0.016252	0.058952
0.016266	0.058967
0.016266	0.059010
0.016295	0.059010
0.018569	0.067657
0.018569	0.067686
0.018569	0.067730
0.018569	0.067788
0.018598	0.067788
0.018598	0.067817
0.018598	0.067831
0.018598	0.067860
0.018613	0.067875
0.018613	0.067904
0.018613	0.067918
0.018627	0.067947
0.018642	0.068048
0.018642	0.068092
0.018656	0.068092
0.018656	0.068106
0.018700	0.068251
0.018700	0.068295
0.018714	0.068396
0.018729	0.068425
0.018729	0.068526
0.018743	0.068570
0.018758	0.068758
0.018830	0.068961
0.018830	0.068990
0.018844	0.068990
0.018844	0.069033
0.018946	0.069453
0.018946	0.069468
0.018960	0.069468
0.018960	0.069511
0.018960	0.069526
0.018975	0.069555
0.018975	0.069598
0.019091	0.070149
0.019105	0.070221
0.019105	0.070265
0.019105	0.070337
0.019134	0.070438
0.019134	0.070453
0.019178	0.070511
0.019178	0.070540
0.019337	0.071061
0.019438	0.071699
0.019438	0.071713
0.019453	0.071757
0.019453	0.071786
0.019453	0.071800
0.019453	0.071829
0.019453	0.071887
0.019453	0.071901
0.019453	0.071930
0.019482	0.071959
0.019482	0.071988
0.019511	0.071988
0.019627	0.072350
0.019627	0.072365
0.019627	0.072394
0.019641	0.072408
0.019656	0.072481
0.019656	0.072553
0.019656	0.072582
0.019656	0.072597
0.019656	0.072640
0.019656	0.072669
0.019656	0.072684
0.020235	0.074422
0.020235	0.074451
0.020235	0.074538
0.020249	0.074711
0.020249	0.074740
0.020249	0.074755
0.020264	0.074798
0.020293	0.074943
0.020307	0.074943
0.020351	0.075305
0.020365	0.075320
0.020365	0.075378
0.020380	0.075465
0.020380	0.075494
0.020409	0.075494
0.020409	0.075508
0.020423	0.075508
0.020568	0.075957
0.020713	0.076464
0.020713	0.076479
0.020727	0.076479
0.020727	0.076493
0.020742	0.076580
0.020742	0.076609
0.020742	0.076623
0.020771	0.076710
0.020800	0.076710
0.020800	0.076725
0.020814	0.076725
0.020843	0.076725
0.020843	0.076870
0.020858	0.076884
0.020858	0.076899
0.021046	0.077565
0.021046	0.077579
0.021046	0.077637
0.021046	0.077666
0.021046	0.077681
0.021046	0.077724
0.021046	0.077739
0.021046	0.077768
0.021061	0.077782
0.021061	0.077811
0.021075	0.077826
0.021104	0.078086
0.021104	0.078130
0.021234	0.078289
0.021278	0.078622
0.021278	0.078637
0.021292	0.078680
0.021292	0.078695
0.021307	0.078738
0.021307	0.078767
0.021321	0.078854
0.021365	0.078912
0.021394	0.078912
0.021394	0.078941
0.021394	0.078984
0.021466	0.079057
0.021481	0.079071
0.021510	0.079115
0.021510	0.079173
0.021510	0.079187
0.021510	0.079216
0.021510	0.079231
0.021524	0.079274
0.021539	0.079274
0.021553	0.079289
0.021553	0.079361
0.021553	0.079375
0.021553	0.079404
0.021553	0.079419
0.021568	0.079433
0.021582	0.079462
0.021582	0.079477
0.021596	0.079491
0.021625	0.079549
0.023103	0.086487
0.023117	0.086531
0.023117	0.086545
0.023132	0.086545
0.023132	0.086560
0.023132	0.086589
0.023146	0.086589
0.023146	0.086618
0.023175	0.086618
0.023204	0.086647
0.023204	0.086676
0.023204	0.086748
0.023248	0.086806
0.023262	0.086849
0.023262	0.086878
0.023277	0.086878
0.023277	0.086893
0.023291	0.086951
0.023291	0.086994
0.023291	0.087023
0.023291	0.087154
0.023291	0.087168
0.023291	0.087197
0.023306	0.087270
0.023306	0.087284
0.023320	0.087327
0.023320	0.087356
0.023349	0.087414
0.023364	0.087458
0.023378	0.087458
0.023378	0.087472
0.023436	0.087704
0.023451	0.088008
0.023451	0.088066
0.023451	0.088110
0.023479	0.088443
0.023508	0.088443
0.023508	0.088472
0.023508	0.088515
0.023508	0.088559
0.023508	0.088588
0.023508	0.088617
0.023523	0.088617
0.023740	0.089399
0.023740	0.089442
0.023755	0.089486
0.023755	0.089515
0.023769	0.089529
0.023784	0.089529
0.023784	0.089573
0.023798	0.089746
0.023798	0.089761
0.023813	0.089775
0.023813	0.089804
0.023827	0.089804
0.023827	0.089819
0.023842	0.089819
0.023986	0.090558
0.024146	0.091064
0.024146	0.091122
0.024160	0.091122
0.024160	0.091151
0.024189	0.091238
0.024189	0.091253
0.024204	0.091282
0.024204	0.091311
0.024218	0.091311
0.024218	0.091325
0.024276	0.091673
0.024291	0.091687
0.024334	0.091861
0.024334	0.091919
0.024334	0.091934
0.024349	0.091934
0.024392	0.091991
0.024406	0.092006
0.024406	0.092035
0.024406	0.092078
0.024406	0.092107
0.024406	0.092136
0.024406	0.092151
0.024406	0.092180
0.024406	0.092194
0.024421	0.092223
0.024421	0.092238
0.024450	0.092267
0.024450	0.092325
0.024450	0.092383
0.024957	0.094381
0.024957	0.094396
0.024971	0.094410
0.024971	0.094483
0.024971	0.094512
0.024986	0.094541
0.024986	0.094570
0.025015	0.094744
0.025029	0.094744
0.025029	0.094758
0.025029	0.094816
0.025029	0.094845
0.025044	0.094845
0.025044	0.094859
0.025044	0.094917
0.025044	0.094932
0.025087	0.095033
0.025116	0.095062
0.025116	0.095077
0.025131	0.095106
0.025131	0.095120
0.025174	0.095410
0.025174	0.095439
0.025174	0.095453
0.025174	0.095482
0.025174	0.095511
0.025174	0.095540
0.025189	0.095627
0.025189	0.095671
0.025203	0.095743
0.025203	0.095757
0.025218	0.095757
0.025247	0.095757
0.025247	0.095801
0.025247	0.095815
0.025261	0.095873
0.025276	0.095873
0.025290	0.095902
0.025406	0.096351
0.025493	0.096945
0.025536	0.096945
0.025551	0.096974
0.025565	0.096989
0.025565	0.097032
0.025609	0.097191
0.025609	0.097235
0.025609	0.097264
0.025623	0.097307
0.025623	0.097322
0.025623	0.097365
0.025623	0.097380
0.025667	0.097467
0.025681	0.097496
0.025681	0.097525
0.025681	0.097554
0.025811	0.098046
0.025826	0.098075
0.025826	0.098118
0.025826	0.098147
0.025826	0.098162
0.025840	0.098176
0.025840	0.098205
0.025840	0.098249
0.025840	0.098278
0.025913	0.098611
0.025913	0.098640
0.025927	0.098654
0.025927	0.098683
0.025956	0.098683
0.025985	0.098712
0.025985	0.098741
0.026058	0.099132
0.026188	0.099393
0.026188	0.099451
0.026188	0.099494
0.026203	0.099494
0.026203	0.099596
0.026232	0.099668
0.026246	0.099755
0.026246	0.099770
0.026304	0.099886
0.026304	0.099915
0.026304	0.099958
0.026318	0.100030
0.026347	0.100161
0.026362	0.100175
0.026376	0.100175
0.026376	0.100190
0.026376	0.100277
0.026376	0.100320
0.026376	0.100335
0.026391	0.100349
0.026391	0.100378
0.026420	0.100436
0.026420	0.100494
0.026449	0.100494
0.026449	0.100537
0.026478	0.100537
0.026478	0.100552
0.026492	0.100552
0.027579	0.106664
0.027593	0.106708
0.027593	0.106737
0.027608	0.106751
0.027637	0.106780
0.027637	0.106809
0.027637	0.106896
0.027637	0.106911
0.027637	0.106940
0.027637	0.107012
0.027637	0.107041
0.027651	0.107084
0.027666	0.107099
0.027694	0.107157
0.027709	0.107171
0.027709	0.107200
0.027738	0.107360
0.027796	0.107461
0.027810	0.107461
0.027810	0.107475
0.027839	0.107548
0.027839	0.107562
0.027854	0.107591
0.027854	0.107606
0.027868	0.107606
0.027883	0.107649
0.027883	0.107722
0.027897	0.107722
0.027897	0.107751
0.027897	0.107765
0.027897	0.107809
0.027897	0.107838
0.027912	0.107896
0.027912	0.107910
0.027912	0.107939
0.027926	0.107939
0.028028	0.108301
0.028187	0.108794
0.028187	0.108808
0.028201	0.108808
0.028201	0.108837
0.028201	0.108852
0.028230	0.108852
0.028230	0.108880
0.028245	0.109416
0.028245	0.109445
0.028288	0.109445
0.028303	0.109474
0.028303	0.109489
0.028317	0.109489
0.028317	0.109503
0.028346	0.109547
0.028346	0.109590
0.028346	0.109619
0.028390	0.109619
0.028520	0.110213
0.028549	0.110228
0.028549	0.110257
0.028549	0.110285
0.028564	0.110358
0.028564	0.110387
0.028564	0.110401
0.028564	0.110459
0.028607	0.110590
0.028622	0.110590
0.028622	0.110604
0.028650	0.110691
0.028679	0.110720
0.028679	0.110749
0.028679	0.110807
0.028679	0.110821
0.028694	0.110821
0.028694	0.110865
0.028708	0.110865
0.028708	0.110879
0.028897	0.111647
0.029027	0.112284
0.029056	0.112299
0.029085	0.112429
0.029085	0.112444
0.029085	0.112487
0.029085	0.112502
0.029099	0.112502
0.029099	0.112516
0.029099	0.112574
0.029099	0.112603
0.029128	0.112646
0.029143	0.112646
0.029143	0.112661
0.029143	0.112748
0.029143	0.112777
0.029230	0.113067
0.029230	0.113081
0.029230	0.113124
0.029230	0.113139
0.029244	0.113240
0.029259	0.113356
0.029302	0.113501
0.029302	0.113516
0.029302	0.113545
0.029317	0.113573
0.029317	0.113631
0.029331	0.113646
0.029331	0.113675
0.029346	0.113762
0.029375	0.113791
0.029375	0.113834
0.029389	0.113878
0.029751	0.115848
0.029766	0.115848
0.029795	0.115848
0.029795	0.115862
0.029795	0.115891
0.029795	0.115906
0.029809	0.115920
0.029824	0.115949
0.029838	0.115963
0.029838	0.115978
0.029853	0.115978
0.029867	0.116050
0.029867	0.116065
0.029867	0.116094
0.029896	0.116108
0.029896	0.116137
0.029896	0.116166
0.029925	0.116195
0.029940	0.116253
0.029940	0.116282
0.029969	0.116383
0.030012	0.116485
0.030027	0.116485
0.030027	0.116499
0.030142	0.116804
0.030157	0.116847
0.030171	0.116847
0.030171	0.116876
0.030171	0.116948
0.030186	0.117021
0.030186	0.117050
0.030215	0.117050
0.030215	0.117079
0.030215	0.117108
0.030215	0.117224
0.030215	0.117238
0.030258	0.117339
0.030258	0.117383
0.030360	0.117846
0.030476	0.118484
0.030490	0.118484
0.030490	0.118498
0.030504	0.118527
0.030504	0.118556
0.030577	0.118687
0.030577	0.118701
0.030577	0.118759
0.030577	0.118788
0.030577	0.118817
0.030591	0.118904
0.030591	0.118933
0.030620	0.118933
0.030852	0.119599
0.030867	0.119614
0.030881	0.119614
0.030910	0.119614
0.030910	0.119628
0.030954	0.119686
0.030954	0.119729
0.030954	0.119758
0.030968	0.119758
0.030982	0.119802
0.030997	0.119802
0.030997	0.119831
0.031026	0.119845
0.031040	0.119860
0.031040	0.119874
0.031098	0.120077
0.031127	0.120106
0.031142	0.120135
0.031142	0.120149
0.031171	0.120236
0.031200	0.120251
0.031301	0.120714
0.031345	0.120975
0.031345	0.120990
0.031345	0.121019
0.031359	0.121048
0.031359	0.121062
0.031359	0.121134
0.031359	0.121149
0.031359	0.121192
0.031359	0.121236
0.031359	0.121352
0.031388	0.121352
0.031403	0.121424
0.031403	0.121439
0.031432	0.121453
0.031432	0.121497
0.031446	0.121511
0.031475	0.121511
0.031518	0.121641
0.031518	0.121656
0.031533	0.121656
0.031533	0.121670
0.031547	0.121670
0.031576	0.121772
0.031576	0.121902
0.031591	0.121902
0.031649	0.122018
0.031678	0.122061
0.031692	0.122090
0.031707	0.122090
0.031707	0.122119
0.031721	0.122221
0.031736	0.122264
0.031736	0.122293
0.031750	0.122308
0.031750	0.122337
0.031750	0.122424
0.031750	0.122453
0.031765	0.122539
0.032663	0.127710
0.032677	0.127739
0.032677	0.127754
0.032692	0.127797
0.032692	0.127812
0.032692	0.127855
0.032692	0.127928
0.032692	0.127957
0.032692	0.127971
0.032706	0.127986
0.032721	0.128015
0.032721	0.128073
0.032750	0.128130
0.032750	0.128159
0.032793	0.128275
0.032793	0.128319
0.032793	0.128333
0.032865	0.128493
0.032880	0.128695
0.032880	0.128710
0.032938	0.128811
0.032938	0.128826
0.032938	0.128942
0.032938	0.128956
0.032952	0.128971
0.032996	0.129057
0.032996	0.129072
0.033010	0.129086
0.033025	0.129086
0.033025	0.129101
0.033025	0.129144
0.033025	0.129159
0.033039	0.129159
0.033054	0.129275
0.033054	0.129362
0.033054	0.129391
0.033141	0.129753
0.033199	0.130144
0.033213	0.130158
0.033213	0.130187
0.033213	0.130245
0.033228	0.130245
0.033228	0.130274
0.033286	0.130506
0.033286	0.130535
0.033286	0.130593
0.033286	0.130607
0.033286	0.130665
0.033315	0.130665
0.033315	0.130723
0.033561	0.131563
0.033561	0.131578
0.033575	0.131578
0.033575	0.131592
0.033575	0.131621
0.033604	0.131679
0.033604	0.131708
0.033604	0.131752
0.033619	0.131781
0.033619	0.131810
0.033648	0.131925
0.033662	0.131925
0.033677	0.131954
0.033691	0.132041
0.033706	0.132041
0.033706	0.132056
0.033706	0.132099
0.033706	0.132114
0.033720	0.132114
0.033720	0.132128
0.033735	0.132143
0.033735	0.132172
0.033735	0.132186
0.033749	0.132201
0.033764	0.132201
0.033764	0.132215
0.033937	0.132809
0.034184	0.133446
0.034184	0.133461
0.034184	0.133490
0.034184	0.133504
0.034184	0.133533
0.034184	0.133562
0.034184	0.133591
0.034184	0.133620
0.034184	0.133693
0.034184	0.133707
0.034184	0.133736
0.034184	0.133779
0.034198	0.133794
0.034198	0.133823
0.034213	0.133852
0.034242	0.134113
0.034328	0.134228
0.034372	0.134344
0.034386	0.134344
0.034386	0.134402
0.034386	0.134417
0.034401	0.134431
0.034401	0.134460
0.034401	0.134475
0.034415	0.134489
0.034415	0.134504
0.034430	0.134504
0.034430	0.134533
0.034459	0.134547
0.034459	0.134576
0.034893	0.136763
0.034893	0.136792
0.034908	0.136792
0.034908	0.136821
0.034908	0.136836
0.034908	0.136894
0.034922	0.136981
0.034937	0.137024
0.034937	0.137038
0.034937	0.137096
0.034951	0.137096
0.034980	0.137169
0.034980	0.137212
0.035009	0.137227
0.035009	0.137256
0.035024	0.137314
0.035024	0.137343
0.035024	0.137357
0.035067	0.137401
0.035111	0.137473
0.035111	0.137488
0.035140	0.137748
0.035140	0.137821
0.035140	0.137835
0.035140	0.137864
0.035154	0.137879
0.035154	0.137908
0.035154	0.137951
0.035169	0.137951
0.035183	0.137965
0.035183	0.137994
0.035197	0.137994
0.035197	0.138023
0.035212	0.138038
0.035255	0.138096
0.035270	0.138110
0.035284	0.138110
0.035299	0.138154
0.035299	0.138168
0.035313	0.138168
0.035415	0.138603
0.035574	0.139356
0.035574	0.139371
0.035574	0.139399
0.035574	0.139443
0.035589	0.139443
0.035632	0.139559
0.035632	0.139573
0.035647	0.139573
0.035647	0.139602
0.035675	0.139617
0.035690	0.139675
0.035690	0.139704
0.035704	0.139718
0.035704	0.139733
0.035704	0.139762
0.035704	0.139805
0.035748	0.139834
0.035748	0.139877
0.035748	0.139906
0.035893	0.140602
0.035907	0.140631
0.035907	0.140645
0.035922	0.140703
0.035922	0.140747
0.035922	0.140761
0.035936	0.140790
0.035936	0.140819
0.035965	0.140819
0.036023	0.141080
0.036023	0.141094
0.036038	0.141094
0.036038	0.141109
0.036052	0.141109
0.036067	0.141123
0.036067	0.141152
0.036110	0.141558
0.036168	0.141847
0.036168	0.141862
0.036240	0.141920
0.036255	0.141920
0.036255	0.141934
0.036269	0.141949
0.036284	0.142065
0.036313	0.142065
0.036313	0.142079
0.036313	0.142152
0.036327	0.142181
0.036327	0.142195
0.036327	0.142224
0.036385	0.142398
0.036385	0.142427
0.036429	0.142499
0.036443	0.142673
0.036458	0.142673
0.036472	0.142702
0.036472	0.142745
0.036472	0.142818
0.036472	0.142847
0.036516	0.142905
0.036516	0.142919
0.036516	0.142963
0.036516	0.142992
0.036530	0.143006
0.036530	0.143021
0.036559	0.143050
0.036559	0.143079
0.036559	0.143108
0.036574	0.143122
0.036603	0.143151
0.037631	0.147598
0.037645	0.147641
0.037645	0.147656
0.037645	0.147699
0.037645	0.147743
0.037660	0.147743
0.037660	0.147772
0.037660	0.147815
0.037660	0.147844
0.037674	0.147844
0.037674	0.147873
0.037674	0.147945
0.037718	0.147974
0.037732	0.148061
0.037732	0.148119
0.037805	0.148192
0.037848	0.148264
0.037863	0.148279
0.037877	0.148279
0.037877	0.148293
0.037877	0.148322
0.037892	0.148467
0.037906	0.148467
0.037906	0.148481
0.037921	0.148496
0.037935	0.148525
0.037950	0.148525
0.037950	0.148554
0.037964	0.148568
0.037979	0.148641
0.037979	0.148670
0.037979	0.148713
0.037979	0.148728
0.037993	0.148728
0.037993	0.148756
0.037993	0.149032
0.038051	0.149336
0.038051	0.149365
0.038051	0.149423
0.038051	0.149481
0.038181	0.149741
0.038196	0.149756
0.038196	0.149843
0.038210	0.149857
0.038239	0.149915
0.038239	0.149944
0.038254	0.149959
0.038254	0.149973
0.038254	0.150002
0.038254	0.150118
0.038254	0.150176
0.038254	0.150190
0.038384	0.150770
0.038384	0.150828
0.038413	0.150900
0.038413	0.150944
0.038413	0.150987
0.038413	0.151045
0.038413	0.151060
0.038413	0.151089
0.038428	0.151204
0.038442	0.151233
0.038457	0.151248
0.038457	0.151262
0.038471	0.151262
0.038471	0.151320
0.038775	0.152102
0.038963	0.152667
0.038978	0.152682
0.038978	0.152711
0.038978	0.152725
0.038992	0.152740
0.038992	0.152769
0.039007	0.152798
0.039021	0.152870
0.039065	0.152870
0.039065	0.152885
0.039079	0.152899
0.039079	0.152928
0.039108	0.152928
0.039181	0.153305
0.039195	0.153305
0.039224	0.153363
0.039239	0.153594
0.039253	0.153681
0.039253	0.153710
0.039253	0.153783
0.039268	0.153797
0.039268	0.153826
0.039268	0.153956
0.039282	0.153956
0.039297	0.153971
0.039297	0.154000
0.039326	0.154058
0.039369	0.154058
0.039369	0.154072
0.039369	0.154101
0.039369	0.154145
0.039369	0.154174
0.039369	0.154203
0.039760	0.155767
0.039760	0.155782
0.039775	0.155782
0.039789	0.155796
0.039789	0.155839
0.039804	0.155839
0.039804	0.155868
0.039804	0.155897
0.039818	0.155912
0.039833	0.155970
0.039847	0.155999
0.039847	0.156028
0.039862	0.156071
0.039862	0.156144
0.039890	0.156144
0.039934	0.156216
0.039948	0.156317
0.039948	0.156346
0.040021	0.156549
0.040021	0.156564
0.040035	0.156564
0.040035	0.156593
0.040050	0.156607
0.040050	0.156622
0.040079	0.156636
0.040079	0.156665
0.040122	0.156709
0.040137	0.156723
0.040137	0.156752
0.040137	0.156766
0.040137	0.156824
0.040151	0.156911
0.040296	0.157346
0.040383	0.158085
0.040383	0.158142
0.040397	0.158157
0.040426	0.158302
0.040426	0.158331
0.040426	0.158374
0.040426	0.158447
0.040426	0.158461
0.040426	0.158505
0.040426	0.158519
0.040441	0.158664
0.040470	0.158664
0.040470	0.158693
0.040470	0.158736
0.040629	0.159287
0.040644	0.159287
0.040673	0.159287
0.040673	0.159301
0.040673	0.159359
0.040716	0.159359
0.040716	0.159403
0.040760	0.159432
0.040760	0.159446
0.040760	0.159490
0.040760	0.159504
0.040789	0.159519
0.040789	0.159533
0.040803	0.159562
0.040803	0.159576
0.040832	0.159779
0.040832	0.159808
0.040832	0.159837
0.040861	0.159852
0.040861	0.159910
0.040875	0.159910
0.040875	0.159939
0.040875	0.159953
0.040962	0.160127
0.041035	0.160417
0.041035	0.160446
0.041035	0.160475
0.041035	0.160489
0.041049	0.160532
0.041049	0.160590
0.041049	0.160677
0.041049	0.160692
0.041049	0.160764
0.041078	0.160793
0.041078	0.160822
0.041078	0.160880
0.041093	0.160880
0.041107	0.160967
0.041107	0.160996
0.041107	0.161054
0.041122	0.161228
0.041122	0.161257
0.041151	0.161300
0.041151	0.161344
0.041151	0.161402
0.041151	0.161430
0.041151	0.161459
0.041151	0.161517
0.041165	0.161532
0.041165	0.161546
0.041165	0.161575
0.041165	0.161633
0.041165	0.161662
0.041165	0.161677
0.041180	0.161677
0.041180	0.161691
0.041194	0.161691
0.041194	0.161735
0.041194	0.161749
0.041194	0.161778
0.041976	0.165196
0.042005	0.165254
0.042005	0.165327
0.042020	0.165327
0.042020	0.165356
0.042034	0.165356
0.042034	0.165399
0.042078	0.165443
0.042078	0.165457
0.042078	0.165486
0.042078	0.165501
0.042092	0.165544
0.042092	0.165602
0.042092	0.165617
0.042107	0.165646
0.042136	0.165718
0.042136	0.165834
0.042136	0.165848
0.042150	0.165906
0.042179	0.165906
0.042179	0.165950
0.042179	0.165979
0.042194	0.165979
0.042208	0.166008
0.042208	0.166037
0.042223	0.166066
0.042223	0.166080
0.042223	0.166138
0.042223	0.166167
0.042223	0.166384
0.042324	0.166544
0.042367	0.166558
0.042367	0.166573
0.042367	0.166630
0.042367	0.166659
0.042367	0.166688
0.042382	0.166688
0.042382	0.166717
0.042382	0.166746
0.042382	0.166775
0.042425	0.167065
0.042454	0.167108
0.042454	0.167181
0.042454	0.167195
0.042469	0.167239
0.042469	0.167253
0.042483	0.167253
0.042527	0.167297
0.042527	0.167311
0.042541	0.167355
0.042556	0.167355
0.042614	0.167833
0.042628	0.167847
0.042628	0.167876
0.042628	0.167891
0.042628	0.167920
0.042643	0.167978
0.042643	0.168006
0.042643	0.168021
0.042643	0.168064
0.042657	0.168064
0.042657	0.168079
0.042657	0.168108
0.042686	0.168122
0.042686	0.168151
0.042715	0.168267
0.042715	0.168311
0.042715	0.168340
0.042715	0.168354
0.042773	0.168702
0.042816	0.169252
0.042816	0.169267
0.042816	0.169339
0.042816	0.169368
0.042831	0.169368
0.042831	0.169397
0.042831	0.169426
0.042831	0.169455
0.042860	0.169484
0.042860	0.169513
0.042860	0.169542
0.042860	0.169571
0.042874	0.169571
0.042961	0.169976
0.042961	0.170034
0.042976	0.170063
0.042976	0.170092
0.042990	0.170092
0.042990	0.170107
0.042990	0.170150
0.043005	0.170150
0.043005	0.170179
0.043019	0.170179
0.043019	0.170194
0.043034	0.170208
0.043048	0.170208
0.043063	0.170237
0.043063	0.170295
0.043063	0.170324
0.043063	0.170367
0.043063	0.170382
0.043077	0.170411
0.043077	0.170425
0.043077	0.170454
0.043077	0.170469
0.043077	0.170498
0.043323	0.171859
0.043323	0.171888
0.043323	0.171917
0.043352	0.172033
0.043352	0.172048
0.043381	0.172048
0.043381	0.172106
0.043396	0.172120
0.043425	0.172149
0.043425	0.172178
0.043425	0.172207
0.043425	0.172236
0.043425	0.172294
0.043454	0.172308
0.043468	0.172308
0.043468	0.172337
0.043483	0.172395
0.043483	0.172439
0.043497	0.172728
0.043497	0.172743
0.043512	0.172772
0.043512	0.172786
0.043526	0.172815
0.043526	0.172830
0.043526	0.172859
0.043526	0.172902
0.043570	0.172902
0.043584	0.172917
0.043584	0.172975
0.043584	0.172989
0.043599	0.173091
0.043599	0.173120
0.043599	0.173177
0.043628	0.173279
0.043656	0.173279
0.043685	0.173293
0.043801	0.173699
0.043874	0.174076
0.043903	0.174104
0.043917	0.174104
0.043917	0.174119
0.043932	0.174148
0.043975	0.174322
0.043975	0.174394
0.043975	0.174452
0.043990	0.174452
0.044004	0.174539
0.044033	0.174539
0.044033	0.174554
0.044106	0.174974
0.044106	0.175017
0.044106	0.175046
0.044120	0.175060
0.044120	0.175089
0.044134	0.175104
0.044163	0.175104
0.044163	0.175147
0.044236	0.175538
0.044236	0.175567
0.044236	0.175582
0.044250	0.175582
0.044250	0.175625
0.044250	0.175669
