# FPR	TPR
0.048542	0.086875
0.048681	0.086875
0.048958	0.087292
0.049028	0.087917
0.049097	0.087917
0.049097	0.088125
0.055139	0.096250
0.055208	0.096250
0.055208	0.096667
0.055347	0.096667
0.055486	0.097083
0.055556	0.097083
0.055833	0.097500
0.055972	0.098125
0.056319	0.098958
0.056458	0.098958
0.056458	0.099167
0.058472	0.101875
0.058542	0.101875
0.058750	0.101875
0.058819	0.102292
0.058958	0.103125
0.059097	0.103542
0.059167	0.103750
0.059167	0.103958
0.059375	0.104583
0.059375	0.105000
0.059444	0.105000
0.059444	0.105208
0.059514	0.105208
0.066667	0.114583
0.066736	0.114583
0.066736	0.114792
0.066944	0.114792
0.067083	0.115208
0.067083	0.115417
0.067153	0.115417
0.067569	0.115625
0.067569	0.115833
0.067639	0.116667
0.068056	0.117500
0.068125	0.117500
0.068264	0.117708
0.068264	0.117917
0.068333	0.117917
0.070625	0.120833
0.070694	0.120833
0.070694	0.121042
0.070903	0.121042
0.071389	0.122083
0.071875	0.122708
0.072083	0.122917
0.072083	0.123125
0.072500	0.123333
0.072778	0.123542
0.072917	0.123750
0.072986	0.123750
0.073125	0.123958
0.073125	0.124167
0.073333	0.124167
0.082361	0.135833
0.082431	0.136042
0.082431	0.136458
0.082500	0.136667
0.082917	0.136667
0.082986	0.136667
0.083056	0.136875
0.083125	0.136875
0.083194	0.137083
0.083472	0.137708
0.083889	0.138125
0.084583	0.138542
0.084653	0.138750
0.084861	0.139167
0.085069	0.139167
0.085069	0.139375
0.087431	0.142917
0.087500	0.143125
0.087708	0.143542
0.087917	0.144375
0.088056	0.144375
0.088472	0.144583
0.088611	0.145000
0.088611	0.145208
0.088611	0.145625
0.088750	0.145625
0.088958	0.145625
0.088958	0.145833
0.089028	0.146250
0.089167	0.146250
0.100694	0.163542
0.100833	0.163542
0.101042	0.163542
0.101042	0.163958
0.101458	0.164167
0.101667	0.164167
0.102292	0.164792
0.102292	0.165000
0.102986	0.166875
0.103611	0.166875
0.103889	0.166875
0.103889	0.167083
0.106875	0.170833
0.106944	0.170833
0.106944	0.171042
0.107431	0.171250
0.107500	0.171250
0.107500	0.171458
0.107569	0.171458
0.107569	0.171667
0.108403	0.172292
0.109167	0.173542
0.109306	0.173542
0.109514	0.173542
0.109861	0.174375
0.110069	0.174583
0.110486	0.174792
0.110764	0.175000
0.110903	0.175417
0.110972	0.175625
0.111111	0.175625
0.124306	0.192708
0.124444	0.192708
0.124583	0.192708
0.124653	0.192708
0.124931	0.193333
0.125208	0.193750
0.125278	0.193750
0.125347	0.193958
0.125972	0.194375
0.127222	0.195833
0.127847	0.196250
0.127917	0.196250
0.128264	0.196875
0.128403	0.196875
0.132361	0.199792
0.132431	0.200000
0.132431	0.200208
0.132500	0.200208
0.132847	0.200208
0.133125	0.201250
0.133750	0.201667
0.134167	0.202083
0.134236	0.202083
0.134375	0.202292
0.134792	0.202708
0.134792	0.203333
0.134931	0.203333
0.135000	0.203333
0.135069	0.203542
0.150764	0.224167
0.150764	0.224375
0.151042	0.224375
0.151250	0.224375
0.151319	0.224583
0.151528	0.224583
0.151875	0.225417
0.152014	0.225625
0.152569	0.226667
0.154306	0.229792
0.154861	0.230000
0.155069	0.230000
0.159375	0.234583
0.159583	0.234583
0.160208	0.235208
0.160625	0.235417
0.161597	0.236250
0.161597	0.236458
0.161736	0.236458
0.162431	0.237500
0.162500	0.238125
0.162986	0.238333
0.163403	0.238542
0.163472	0.238542
0.163681	0.238542
0.163750	0.238542
0.163819	0.238750
0.163889	0.238750
0.182500	0.263750
0.182778	0.263750
0.182917	0.263750
0.182986	0.263750
0.183264	0.263958
0.183264	0.264167
0.183333	0.264167
0.183889	0.264792
0.183889	0.265000
0.183958	0.265000
0.184444	0.265625
0.184514	0.265625
0.184653	0.265625
0.185625	0.267500
0.186319	0.267708
0.186806	0.268750
0.186875	0.268750
0.186944	0.268958
0.186944	0.269167
0.192083	0.275000
0.192083	0.275208
0.192153	0.275208
0.192153	0.275417
0.192847	0.276250
0.192917	0.276250
0.192917	0.276458
0.194444	0.279792
0.194583	0.279792
0.194722	0.279792
0.195486	0.280417
0.195625	0.280417
0.195764	0.280625
0.196250	0.281042
0.196319	0.281458
0.196389	0.281458
0.196597	0.281875
0.196667	0.282083
0.220278	0.304375
0.220417	0.304375
0.220486	0.304583
0.220764	0.304583
0.221111	0.305833
0.221181	0.305833
0.222431	0.306667
0.222431	0.306875
0.222500	0.306875
0.224375	0.308542
0.225278	0.309583
0.225347	0.309583
0.225625	0.310000
0.225694	0.310208
0.225694	0.310417
0.225833	0.310417
0.225833	0.310625
0.232569	0.316667
0.232569	0.316875
0.232708	0.316875
0.233264	0.317500
0.233264	0.317917
0.236181	0.319792
0.236389	0.319792
0.236667	0.319792
0.237431	0.320833
0.237569	0.320833
0.237639	0.321667
0.238611	0.321875
0.238889	0.322708
0.238889	0.322917
0.238958	0.322917
0.239167	0.322917
0.263958	0.348958
0.264028	0.348958
0.264097	0.349167
0.264236	0.349167
0.264375	0.349167
0.264375	0.349375
0.264861	0.350208
0.265000	0.350417
0.265000	0.350833
0.265764	0.352708
0.265764	0.352917
0.267569	0.355625
0.268681	0.357083
0.268681	0.357500
0.269028	0.358542
0.269167	0.358542
0.269236	0.358542
0.276111	0.367500
0.276111	0.367917
0.276250	0.367917
0.276667	0.368333
0.276806	0.368333
0.277778	0.369583
0.279444	0.372917
0.279514	0.372917
0.279514	0.373125
0.279583	0.373125
0.280972	0.374583
0.281042	0.374583
0.281250	0.374792
0.281250	0.375000
0.281319	0.375000
0.281944	0.375208
0.282222	0.375625
0.282222	0.376042
0.309375	0.403125
0.309653	0.403125
0.309792	0.403542
0.309931	0.403542
0.310208	0.403542
0.310694	0.403958
0.310972	0.404167
0.311042	0.404167
0.312292	0.404792
0.312361	0.404792
0.314028	0.406250
0.315278	0.408125
0.315903	0.408958
0.316042	0.408958
0.322986	0.415417
0.323125	0.415417
0.323264	0.415833
0.323750	0.417292
0.324583	0.418542
0.326597	0.420625
0.326597	0.420833
0.327569	0.421458
0.327917	0.421667
0.328681	0.423333
0.328681	0.423542
0.328750	0.423958
0.328819	0.424167
0.328819	0.424375
0.328889	0.424375
0.358958	0.458542
0.359028	0.458750
0.359167	0.458750
0.359167	0.459167
0.359167	0.459583
0.359306	0.459583
0.359792	0.459792
0.360139	0.460000
0.360208	0.460000
0.360486	0.460417
0.360486	0.460625
0.360625	0.460625
0.361458	0.460833
0.361597	0.460833
0.361667	0.460833
0.361667	0.461042
0.364167	0.464792
0.365208	0.465417
0.365208	0.465625
0.365486	0.465625
0.365556	0.465625
0.365556	0.465833
0.372014	0.477083
0.372014	0.477292
0.372083	0.477292
0.372639	0.477917
0.373681	0.478958
0.375278	0.480625
0.375486	0.480625
0.376806	0.481667
0.377153	0.482083
0.378194	0.482708
0.378264	0.482708
0.378472	0.482917
0.378542	0.483125
0.378681	0.483125
0.409514	0.518542
0.409583	0.518542
0.409583	0.518958
0.409792	0.519583
0.409861	0.519583
0.410347	0.519792
0.411111	0.520000
0.411319	0.520417
0.412361	0.521042
0.412431	0.521458
0.415764	0.523542
0.415764	0.523750
0.416181	0.524375
0.416250	0.524583
0.416250	0.524792
0.422986	0.533125
0.423056	0.533125
0.423264	0.533333
0.424028	0.533542
0.424097	0.533542
0.425069	0.534375
0.427014	0.536875
0.427292	0.536875
0.427431	0.536875
0.428681	0.538125
0.428681	0.538333
0.428750	0.538333
0.429167	0.538958
0.430000	0.539167
0.430278	0.540000
0.430486	0.540000
0.430556	0.540208
0.430694	0.540208
0.430764	0.540208
0.430764	0.540417
0.430833	0.540417
0.430903	0.540833
0.462361	0.576042
0.462500	0.576042
0.462569	0.576042
0.462569	0.576250
0.462708	0.576667
0.462778	0.577083
0.463125	0.577292
0.463403	0.578125
0.463819	0.578333
0.463958	0.578333
0.465278	0.580000
0.465278	0.580208
0.465347	0.580417
0.465417	0.580417
0.466806	0.580833
0.467917	0.581875
0.467986	0.581875
0.468611	0.582500
0.468611	0.582917
0.474861	0.589375
0.474931	0.589375
0.475208	0.589375
0.476181	0.589792
0.477847	0.590208
0.479861	0.591458
0.480694	0.592500
0.480764	0.592500
0.480972	0.592500
0.481042	0.593125
0.481389	0.593958
0.481389	0.594167
0.481458	0.594167
0.481528	0.594375
0.481597	0.594375
0.481875	0.594375
0.481944	0.594375
0.515347	0.622500
0.515556	0.622500
0.515694	0.622500
0.515764	0.622917
0.516458	0.623750
0.516667	0.623958
0.516736	0.623958
0.516736	0.624167
0.516806	0.624167
0.516806	0.624375
0.517639	0.624583
0.517708	0.624583
0.519861	0.626667
0.522014	0.628125
0.522431	0.628958
0.522569	0.629167
0.522708	0.629167
0.522847	0.629167
0.530417	0.635000
0.530486	0.635000
0.530486	0.635417
0.531111	0.635625
0.531250	0.635625
0.532431	0.636667
0.534722	0.638125
0.536250	0.639375
0.536389	0.639375
0.536736	0.639583
0.537222	0.640000
0.537847	0.640625
0.537986	0.640625
0.538125	0.640625
0.538264	0.640625
0.538403	0.640833
0.538542	0.640833
0.573056	0.674792
0.573125	0.675000
0.573264	0.675000
0.573403	0.675000
0.573542	0.675208
0.574306	0.676250
0.574653	0.676875
0.574931	0.677708
0.575000	0.677708
0.576181	0.678750
0.576319	0.678750
0.576389	0.678750
0.576597	0.678750
0.578194	0.680417
0.580208	0.681667
0.580278	0.681667
0.581111	0.681875
0.581111	0.682083
0.581250	0.682083
0.588194	0.687708
0.588264	0.687708
0.588403	0.687917
0.588403	0.688125
0.588750	0.688750
0.588819	0.688750
0.590069	0.691042
0.592361	0.692917
0.592500	0.692917
0.593403	0.693333
0.593611	0.693542
0.593958	0.693542
0.594236	0.693750
0.594375	0.693750
0.594444	0.694167
0.594444	0.694375
0.594583	0.694375
0.629236	0.722708
0.629375	0.722708
0.629444	0.722708
0.629514	0.722917
0.629722	0.722917
0.629792	0.723125
0.629861	0.723125
0.630486	0.723333
0.630764	0.723333
0.630903	0.723542
0.630972	0.723542
0.631597	0.724583
0.631736	0.724583
0.632847	0.725208
0.633958	0.726458
0.633958	0.726667
0.634375	0.727917
0.634514	0.727917
0.634514	0.728125
0.634583	0.728125
0.642569	0.732917
0.642847	0.732917
0.643194	0.733125
0.644306	0.733750
0.646528	0.734792
0.646667	0.734792
0.648194	0.734792
0.648333	0.734792
0.648611	0.734792
0.648681	0.734792
0.648819	0.735000
0.649306	0.735208
0.649375	0.735208
0.649514	0.735625
0.649583	0.735625
0.649722	0.735833
0.650000	0.735833
0.681319	0.768333
0.681458	0.768333
0.681528	0.768542
0.681528	0.768958
0.682083	0.768958
0.682153	0.768958
0.682639	0.769583
0.682917	0.770000
0.682986	0.770000
0.683194	0.770208
0.683264	0.770208
0.684375	0.771458
0.684514	0.771458
0.684653	0.771458
0.685903	0.772500
0.687222	0.773958
0.687847	0.774583
0.688056	0.775000
0.688125	0.775000
0.694583	0.782292
0.694722	0.782500
0.694792	0.782500
0.695486	0.782708
0.695556	0.782708
0.696944	0.783750
0.698333	0.785833
0.699167	0.786667
0.699236	0.786667
0.699653	0.787083
0.699861	0.787292
0.700347	0.787292
0.700417	0.787500
0.700625	0.787500
0.729514	0.812500
0.729514	0.812708
0.729583	0.812708
0.729722	0.812708
0.729861	0.812917
0.729931	0.812917
0.729931	0.813125
0.730000	0.813125
0.730278	0.813333
0.730278	0.813542
0.730764	0.813958
0.730833	0.813958
0.731389	0.814167
0.731458	0.814167
0.731458	0.814375
0.732153	0.815000
0.733194	0.815625
0.733264	0.815625
0.733611	0.815833
0.739583	0.821458
0.739792	0.821458
0.740417	0.822292
0.740556	0.822292
0.742153	0.823542
0.743750	0.823958
0.743889	0.823958
0.744375	0.825208
0.744792	0.825625
0.744931	0.825833
0.745000	0.825833
0.745278	0.825833
0.745347	0.826042
0.745417	0.826042
0.772431	0.849167
0.772639	0.849375
0.772708	0.849375
0.772847	0.849375
0.773056	0.849583
0.773125	0.849583
0.773333	0.849792
0.773819	0.849792
0.774028	0.850000
0.774722	0.851042
0.774861	0.851042
0.775000	0.851042
0.775625	0.851458
0.777083	0.851875
0.777222	0.851875
0.777639	0.851875
0.783333	0.855833
0.783472	0.855833
0.783472	0.856042
0.783611	0.856250
0.784028	0.856875
0.785000	0.857500
0.786250	0.857917
0.786319	0.858125
0.786389	0.858542
0.786458	0.858542
0.787083	0.859375
0.787222	0.859375
0.787361	0.859583
0.787569	0.859792
0.787639	0.859792
0.787847	0.859792
0.787847	0.860000
0.787917	0.860000
0.788056	0.860000
0.813264	0.879792
0.813472	0.879792
0.813472	0.880000
0.813681	0.880000
0.813819	0.880000
0.814514	0.880000
0.814722	0.880417
0.814792	0.880417
0.815625	0.881042
0.815694	0.881042
0.816736	0.881250
0.818194	0.882500
0.818264	0.882500
0.818542	0.882500
0.818819	0.882500
0.823958	0.886458
0.824028	0.886458
0.824167	0.886667
0.824444	0.886875
0.825486	0.887292
0.826181	0.887917
0.826319	0.887917
0.826389	0.887917
0.827014	0.888958
0.827153	0.888958
0.827361	0.888958
0.827431	0.889167
0.827569	0.889375
0.827708	0.889375
0.827778	0.889583
0.850833	0.908333
0.850903	0.908333
0.851111	0.908333
0.851389	0.908333
0.851528	0.908750
0.852014	0.908958
0.852153	0.908958
0.852708	0.909792
0.854306	0.910417
0.854444	0.910625
0.854514	0.910625
0.858681	0.913750
0.858750	0.913750
0.859375	0.913958
0.860278	0.914792
0.860833	0.915208
0.861458	0.915417
0.861667	0.915625
0.861736	0.915625
0.861736	0.915833
0.861944	0.915833
0.880347	0.926042
0.880417	0.926042
0.880764	0.926042
0.880903	0.926250
0.880972	0.926250
0.881319	0.926458
0.881944	0.926667
0.882361	0.927083
0.882500	0.927083
0.886181	0.928958
0.886597	0.928958
0.887361	0.929792
0.888125	0.930000
0.889028	0.930000
0.889028	0.930208
0.889306	0.930625
0.889444	0.930625
0.889583	0.930625
0.889653	0.930833
0.905833	0.942083
0.905903	0.942083
0.906111	0.942083
0.906250	0.942083
0.906458	0.942917
0.906458	0.943125
0.907500	0.943542
0.907569	0.943542
0.907847	0.943542
0.907847	0.943750
0.910625	0.945625
0.910694	0.945833
0.911528	0.946250
0.911875	0.946875
0.912014	0.946875
0.912222	0.947292
0.912500	0.947292
0.912500	0.947500
0.926042	0.953542
0.926042	0.954375
0.926458	0.954375
0.926667	0.954375
0.927639	0.954792
0.927847	0.954792
0.927917	0.954792
0.929514	0.956250
0.929653	0.956250
0.929792	0.956250
0.929861	0.956250
0.930000	0.956458
0.931250	0.956875
0.931319	0.956875
0.931667	0.957083
0.931736	0.957083
0.931875	0.957083
0.932083	0.957083
0.932222	0.957083
0.942500	0.964167
0.942569	0.964167
0.942569	0.964583
0.942778	0.964583
0.943194	0.964583
0.944167	0.964792
0.944236	0.965000
0.945486	0.965833
0.945486	0.966042
0.945694	0.966042
0.946250	0.966250
0.946667	0.966250
0.947014	0.966250
0.947083	0.966458
0.947361	0.966458
0.957014	0.972292
0.957083	0.972708
0.957292	0.972708
0.957292	0.972917
0.957431	0.972917
0.957847	0.973125
0.958056	0.973125
0.959583	0.973750
0.959792	0.973750
0.960000	0.974375
0.960347	0.974792
0.960903	0.974792
0.961042	0.974792
0.968819	0.979583
0.968889	0.979583
0.968889	0.979792
0.968958	0.979792
0.969167	0.980000
0.969375	0.980000
0.969444	0.980000
0.970556	0.980000
0.970764	0.980000
0.971042	0.980208
0.971319	0.980625
0.971736	0.980833
0.971944	0.980833
0.978333	0.984583
0.978403	0.984583
0.978472	0.984792
0.979028	0.984792
0.979097	0.984792
0.979514	0.985000
0.979653	0.985208
0.980139	0.985417
0.980208	0.985417
0.984306	0.989375
0.984375	0.989375
0.984444	0.989583
0.984583	0.989583
0.985417	0.989792
0.985486	0.989792
0.985625	0.989792
0.985903	0.990000
0.985972	0.990208
0.986042	0.990208
0.989792	0.993333
0.989931	0.993333
0.990069	0.993333
0.990139	0.993542
0.990417	0.993958
0.990764	0.993958
0.990833	0.993958
0.993472	0.995625
0.993542	0.995625
0.993542	0.995833
0.993611	0.995833
0.993750	0.995833
0.994028	0.996042
0.994236	0.996042
0.994375	0.996042
0.994514	0.996042
0.996528	0.997083
0.996667	0.997083
0.996667	0.997292
0.996806	0.997292
0.996806	0.997500
0.998056	0.998333
0.998125	0.998333
0.998194	0.998542
0.998264	0.998542
0.998819	0.999167
0.998889	0.999167
0.999444	0.999375
0.999514	0.999375
0.999861	0.999583
0.999931	0.999583
0.999931	1.000000
1.000000	1.000000
