# FPR	TPR
0.034126	0.132823
0.034126	0.132838
0.034140	0.132852
0.034140	0.132867
0.034155	0.132867
0.034184	0.132910
0.034198	0.132910
0.034285	0.133519
0.034401	0.134055
0.034430	0.134127
0.034430	0.134142
0.034444	0.134142
0.034444	0.134171
0.034459	0.134185
0.034459	0.134243
0.034459	0.134257
0.034502	0.134301
0.034517	0.134301
0.034517	0.134315
0.034531	0.134315
0.034531	0.134359
0.034531	0.134373
0.034546	0.134388
0.034546	0.134402
0.034618	0.134837
0.034618	0.134851
0.034720	0.135025
0.034792	0.135213
0.034792	0.135242
0.034806	0.135329
0.034806	0.135358
0.034806	0.135373
0.034821	0.135373
0.034821	0.135402
0.034835	0.135503
0.034835	0.135532
0.034835	0.135576
0.034850	0.135576
0.034864	0.135605
0.034864	0.135619
0.034879	0.135619
0.034879	0.135662
0.034893	0.135662
0.034893	0.135691
0.034893	0.135706
0.035270	0.137647
0.035270	0.137676
0.035270	0.137734
0.035270	0.137777
0.035270	0.137806
0.035270	0.137864
0.035270	0.137922
0.035270	0.137937
0.035270	0.137965
0.035284	0.137980
0.035284	0.137994
0.035328	0.138023
0.035328	0.138052
0.035328	0.138096
0.035342	0.138096
0.035357	0.138110
0.035357	0.138139
0.035371	0.138139
0.035371	0.138241
0.035386	0.138357
0.035400	0.138357
0.035400	0.138400
0.035502	0.138516
0.035502	0.138559
0.035502	0.138574
0.035531	0.138588
0.035531	0.138603
0.035545	0.138704
0.035545	0.138733
0.035545	0.138748
0.035574	0.138748
0.035603	0.138806
0.035603	0.138878
0.035603	0.138907
0.035603	0.138936
0.035675	0.139472
0.035748	0.140080
0.035748	0.140109
0.035762	0.140109
0.035762	0.140124
0.035777	0.140124
0.035777	0.140153
0.035791	0.140167
0.035791	0.140182
0.035791	0.140225
0.035849	0.140298
0.035849	0.140326
0.035864	0.140355
0.035864	0.140399
0.035864	0.140428
0.035864	0.140442
0.035907	0.140442
0.035907	0.140457
0.035907	0.140515
0.035922	0.140515
0.035922	0.140529
0.035980	0.141297
0.035980	0.141326
0.035994	0.141326
0.035994	0.141355
0.035994	0.141398
0.036009	0.141398
0.036009	0.141427
0.036009	0.141442
0.036023	0.141456
0.036081	0.141485
0.036081	0.141514
0.036125	0.141876
0.036125	0.141920
0.036125	0.141949
0.036139	0.141978
0.036139	0.142007
0.036197	0.142311
0.036298	0.142630
0.036298	0.142658
0.036371	0.142731
0.036385	0.142731
0.036385	0.142760
0.036429	0.142803
0.036443	0.142818
0.036443	0.142876
0.036458	0.142963
0.036487	0.142963
0.036516	0.142963
0.036559	0.143079
0.036559	0.143093
0.036574	0.143122
0.036574	0.143136
0.036588	0.143165
0.036660	0.143296
0.036675	0.143310
0.036675	0.143325
0.036689	0.143325
0.036689	0.143354
0.036689	0.143441
0.036689	0.143470
0.036704	0.143470
0.036704	0.143513
0.036704	0.143528
0.036718	0.143528
0.036733	0.143542
0.036747	0.143542
0.036747	0.143571
0.036747	0.143600
0.036776	0.143687
0.036776	0.143716
0.036791	0.143730
0.036805	0.143730
0.036805	0.143759
0.036820	0.143759
0.036834	0.143774
0.036849	0.143774
0.037718	0.148916
0.037718	0.148974
0.037718	0.149003
0.037732	0.149003
0.037732	0.149075
0.037732	0.149090
0.037747	0.149090
0.037747	0.149148
0.037747	0.149177
0.037790	0.149278
0.037790	0.149336
0.037790	0.149350
0.037790	0.149408
0.037790	0.149437
0.037790	0.149481
0.037805	0.149510
0.037805	0.149524
0.037834	0.149582
0.037877	0.149698
0.037877	0.149712
0.037892	0.149727
0.037892	0.149741
0.037906	0.149828
0.037906	0.149857
0.037921	0.149857
0.037921	0.149872
0.037950	0.149872
0.037950	0.149901
0.037979	0.149901
0.037993	0.149901
0.038022	0.149973
0.038022	0.150002
0.038051	0.150002
0.038065	0.150017
0.038109	0.150075
0.038109	0.150118
0.038123	0.150162
0.038123	0.150176
0.038123	0.150234
0.038123	0.150277
0.038123	0.150292
0.038123	0.150437
0.038181	0.150726
0.038181	0.150741
0.038196	0.150799
0.038196	0.150813
0.038210	0.150813
0.038210	0.150842
0.038210	0.150871
0.038268	0.151045
0.038283	0.151060
0.038283	0.151074
0.038283	0.151103
0.038297	0.151103
0.038312	0.151117
0.038341	0.151132
0.038341	0.151146
0.038355	0.151146
0.038355	0.151219
0.038370	0.151262
0.038399	0.151914
0.038399	0.151958
0.038399	0.151972
0.038413	0.152102
0.038428	0.152102
0.038428	0.152117
0.038442	0.152146
0.038442	0.152189
0.038442	0.152276
0.038442	0.152305
0.038457	0.152305
0.038457	0.152349
0.038457	0.152363
0.038471	0.152363
0.038471	0.152392
0.038471	0.152407
0.038485	0.152436
0.038514	0.152436
0.038529	0.152436
0.038529	0.152465
0.038529	0.152494
0.038674	0.153029
0.038790	0.153449
0.038790	0.153478
0.038819	0.153594
0.038819	0.153638
0.038833	0.153638
0.038833	0.153754
0.038833	0.153812
0.038848	0.153812
0.038862	0.153826
0.038862	0.153855
0.038920	0.154130
0.038935	0.154130
0.038935	0.154145
0.038949	0.154174
0.038963	0.154261
0.038992	0.154391
0.038992	0.154478
0.038992	0.154521
0.038992	0.154565
0.038992	0.154594
0.038992	0.154637
0.038992	0.154652
0.038992	0.154681
0.039007	0.154681
0.039007	0.154695
0.039021	0.154710
0.039036	0.154768
0.039036	0.154811
0.039065	0.154826
0.039065	0.154840
0.039079	0.154840
0.039079	0.154869
0.039398	0.156593
0.039413	0.156651
0.039413	0.156694
0.039427	0.156709
0.039427	0.156766
0.039427	0.156839
0.039441	0.156868
0.039456	0.156882
0.039456	0.156926
0.039485	0.156955
0.039485	0.156984
0.039485	0.157013
0.039485	0.157085
0.039485	0.157129
0.039485	0.157143
0.039485	0.157230
0.039485	0.157259
0.039543	0.157346
0.039543	0.157404
0.039557	0.157418
0.039572	0.157418
0.039659	0.157751
0.039659	0.157780
0.039673	0.157780
0.039673	0.157809
0.039673	0.157838
0.039673	0.157867
0.039673	0.157896
0.039688	0.157925
0.039688	0.157940
0.039717	0.157940
0.039731	0.157940
0.039746	0.157969
0.039746	0.157998
0.039746	0.158099
0.039746	0.158114
0.039760	0.158171
0.039833	0.158534
0.039948	0.159185
0.039963	0.159200
0.039963	0.159229
0.039977	0.159243
0.039977	0.159316
0.039992	0.159345
0.040035	0.159475
0.040035	0.159533
0.040035	0.159591
0.040035	0.159649
0.040050	0.159678
0.040050	0.159707
0.040064	0.159721
0.040064	0.159750
0.040151	0.160098
0.040151	0.160112
0.040166	0.160156
0.040166	0.160170
0.040166	0.160199
0.040166	0.160228
0.040180	0.160243
0.040180	0.160257
0.040180	0.160286
0.040195	0.160286
0.040195	0.160315
0.040195	0.160344
0.040195	0.160388
0.040224	0.160619
0.040238	0.160634
0.040253	0.160634
0.040253	0.160648
0.040253	0.160677
0.040267	0.160706
0.040296	0.160706
0.040296	0.160750
0.040340	0.160967
0.040426	0.161170
0.040426	0.161184
0.040455	0.161199
0.040470	0.161242
0.040470	0.161286
0.040499	0.161300
0.040513	0.161300
0.040513	0.161315
0.040513	0.161373
0.040557	0.161373
0.040557	0.161387
0.040557	0.161416
0.040615	0.161633
0.040615	0.161662
0.040687	0.161778
0.040687	0.161851
0.040702	0.161880
0.040702	0.161908
0.040702	0.161923
0.040702	0.161981
0.040702	0.162024
0.040702	0.162053
0.040702	0.162082
0.040716	0.162097
0.040716	0.162111
0.040731	0.162111
0.040731	0.162126
0.040745	0.162169
0.040745	0.162184
0.041469	0.165602
0.041469	0.165646
0.041469	0.165660
0.041484	0.165674
0.041484	0.165689
0.041513	0.165718
0.041513	0.165761
0.041513	0.165776
0.041513	0.165805
0.041513	0.165863
0.041513	0.165892
0.041513	0.165921
0.041527	0.165964
0.041542	0.165964
0.041542	0.166037
0.041542	0.166051
0.041556	0.166051
0.041585	0.166196
0.041585	0.166268
0.041585	0.166283
0.041585	0.166326
0.041629	0.166457
0.041629	0.166500
0.041643	0.166500
0.041643	0.166529
0.041658	0.166529
0.041658	0.166544
0.041658	0.166601
0.041687	0.166616
0.041687	0.166630
0.041701	0.166645
0.041716	0.166645
0.041730	0.166775
0.041745	0.166804
0.041759	0.166891
0.041773	0.166891
0.041802	0.166891
0.041802	0.166935
0.041846	0.167123
0.041904	0.167471
0.041904	0.167500
0.041918	0.167543
0.041918	0.167572
0.041933	0.167601
0.041933	0.167630
0.041962	0.167978
0.041962	0.167992
0.041976	0.168021
0.041976	0.168050
0.041991	0.168079
0.041991	0.168108
0.042005	0.168108
0.042020	0.168151
0.042020	0.168166
0.042107	0.168571
0.042136	0.168571
0.042136	0.168615
0.042150	0.168658
0.042150	0.168702
0.042165	0.168702
0.042165	0.168731
0.042179	0.168760
0.042208	0.168760
0.042208	0.168803
0.042223	0.168803
0.042223	0.168890
0.042251	0.169411
0.042295	0.169817
0.042324	0.169861
0.042324	0.169904
0.042338	0.169904
0.042353	0.169918
0.042353	0.170005
0.042411	0.170194
0.042411	0.170252
0.042440	0.170425
0.042454	0.170425
0.042454	0.170440
0.042454	0.170469
0.042469	0.170469
0.042469	0.170483
0.042483	0.170512
0.042512	0.170527
0.042512	0.170585
0.042512	0.170599
0.042512	0.170628
0.042527	0.170628
0.042527	0.170657
0.042527	0.170672
0.042527	0.170715
0.042527	0.170744
0.042541	0.170744
0.042787	0.172135
0.042787	0.172149
0.042816	0.172149
0.042816	0.172178
0.042816	0.172193
0.042816	0.172236
0.042816	0.172265
0.042831	0.172265
0.042845	0.172279
0.042845	0.172308
0.042874	0.172352
0.042874	0.172366
0.042903	0.172366
0.042903	0.172410
0.042903	0.172424
0.042903	0.172453
0.042903	0.172468
0.042918	0.172468
0.042918	0.172526
0.042918	0.172555
0.042932	0.172569
0.042932	0.172584
0.042976	0.172613
0.042990	0.172685
0.043034	0.172757
0.043034	0.172786
0.043063	0.173033
0.043077	0.173047
0.043077	0.173062
0.043077	0.173091
0.043092	0.173091
0.043092	0.173120
0.043106	0.173163
0.043106	0.173192
0.043150	0.173235
0.043150	0.173279
0.043150	0.173293
0.043150	0.173351
0.043164	0.173351
0.043164	0.173380
0.043164	0.173395
0.043193	0.173395
